ADRCD_NM,ADRCD_CD,LCTN_SC_CODE,SCHUL_CODE,SCHUL_NM,SCHUL_KND_SC_CODE,PBAN_EXCP_YN,SEM_STR,AIR_BACT_STB_YN,AIR_BACT_RSLT_NMVL,AIR_BACT_RSLT_NMVL_2,FALL_BACT_STB_YN,FALL_BACT_RSLT_NMVL,FALL_BACT_RSLT_NMVL_2,MITE_STB_YN,MITE_RSLT_NMVL,MITE_RSLT_NMVL_2,RN_STB_YN,RN_RSLT_NMVL,RN_RSLT_NMVL_2,O3_STB_YN,O3_RSLT_NMVL,O3_RSLT_NMVL_2,ASBESTOS_STB_YN,ASBESTOS_RSLT_NMVL,ASBESTOS_RSLT_NMVL_2
서울특별시 서초구,1165010100.0,1,S010000757,서울방현초등학교,2,N,하반기,적합,730.0,,적합,0.0,,적합,0.0,,적합,0.0,,적합,0.0,,적합,0.0,
서울특별시 강남구,1168010500.0,1,S010000758,서울봉은초등학교,2,N,상반기,적합,185.0,329.0,해당없음,,,적합,20.0,,적합,37.9,,적합,0.021,0.027,적합,0.0,0.0
서울특별시 강남구,1168010500.0,1,S010000758,서울봉은초등학교,2,N,하반기,적합,667.0,,해당없음,,,적합,20.0,,적합,41.6,,적합,0.01,,적합,0.01,
서울특별시 강남구,1168010500.0,1,S010000759,서울삼릉초등학교,2,N,상반기,적합,772.0,,해당없음,,,적합,20.0,,적합,30.9,,적합,0.018,,적합,0.01,
서울특별시 강남구,1168010500.0,1,S010000759,서울삼릉초등학교,2,N,하반기,적합,725.0,,적합,0.0,,적합,0.0,,적합,53.8,,적합,0.01,,적합,0.01,
서울특별시 서초구,1165010100.0,1,S010000760,서울서래초등학교,2,N,상반기,적합,254.0,,적합,0.0,,적합,20.0,,적합,28.2,,적합,0.014,,적합,0.0,
서울특별시 서초구,1165010100.0,1,S010000760,서울서래초등학교,2,N,하반기,적합,734.0,,해당없음,,,적합,0.0,,적합,51.5,,적합,0.01,,해당없음,,
서울특별시 서초구,1165010700.0,1,S010000761,서울서원초등학교,2,N,상반기,적합,435.0,145.0,적합,0.0,0.0,적합,0.0,0.0,적합,37.4,,적합,0.01,0.015,해당없음,,
서울특별시 서초구,1165010700.0,1,S010000761,서울서원초등학교,2,N,하반기,적합,784.0,,적합,0.0,,적합,10.0,,적합,37.4,,적합,0.01,,미실시,,
서울특별시 서초구,1165010800.0,1,S010000762,서울서이초등학교,2,N,상반기,적합,551.0,323.0,해당없음,,,적합,20.0,,적합,18.8,,적합,0.015,0.013,적합,0.01,0.01
서울특별시 서초구,1165010800.0,1,S010000762,서울서이초등학교,2,N,하반기,적합,513.0,,적합,0.0,,적합,20.0,,적합,21.7,,적합,0.03,,적합,0.01,
서울특별시 서초구,1165010800.0,1,S010000763,서울서일초등학교,2,N,상반기,적합,333.0,417.0,해당없음,,,해당없음,,,적합,0.0,,적합,0.012,0.017,적합,0.01,
서울특별시 서초구,1165010800.0,1,S010000763,서울서일초등학교,2,N,하반기,적합,384.0,,적합,0.0,,적합,20.0,,적합,31.1,,적합,0.02,,적합,0.0,
서울특별시 서초구,1165010800.0,1,S010000764,서울서초초등학교,2,N,상반기,적합,500.0,500.0,해당없음,,,해당없음,,,해당없음,,,적합,0.01,0.01,해당없음,,
서울특별시 서초구,1165010800.0,1,S010000764,서울서초초등학교,2,N,하반기,적합,752.0,,해당없음,,,적합,10.0,,적합,30.1,,적합,0.01,,적합,0.01,
서울특별시 강남구,1168011500.0,1,S010000765,서울수서초등학교,2,N,상반기,적합,741.0,,적합,0.0,,적합,20.0,,적합,74.0,,적합,0.026,0.031,적합,0.0,
서울특별시 강남구,1168011500.0,1,S010000765,서울수서초등학교,2,N,하반기,적합,719.0,,적합,0.0,,적합,0.0,,적합,107.0,,적합,0.01,,적합,0.0,
서울특별시 강남구,1168010700.0,1,S010000766,서울신구초등학교,2,N,상반기,적합,388.5,,적합,0.0,,적합,0.0,,적합,23.3,,적합,0.021,,적합,0.0,
서울특별시 강남구,1168010700.0,1,S010000766,서울신구초등학교,2,N,하반기,적합,677.0,683.0,해당없음,,,적합,0.0,,적합,29.9,,적합,0.01,0.02,적합,0.01,
서울특별시 서초구,1165010600.0,1,S010000767,서울신동초등학교,2,N,상반기,적합,156.3,589.7,적합,0.0,2.0,적합,19.0,,적합,27.2,,적합,0.02,0.02,적합,0.002,
서울특별시 서초구,1165010600.0,1,S010000767,서울신동초등학교,2,N,하반기,적합,156.3,,적합,0.7,,적합,20.0,,적합,27.2,,적합,0.02,,적합,0.0,
서울특별시 서초구,1165010800.0,1,S010000768,서울신중초등학교,2,N,상반기,적합,72.0,,적합,0.0,,적합,0.0,,적합,20.4,,적합,0.015,,적합,0.0,
서울특별시 서초구,1165010800.0,1,S010000768,서울신중초등학교,2,N,하반기,적합,788.0,,적합,0.0,,적합,0.0,,적합,21.2,,적합,0.01,,적합,0.0,
서울특별시 강남구,1168011000.0,1,S010000769,서울압구정초등학교,2,N,상반기,적합,133.0,,적합,0.0,,적합,20.0,,적합,91.0,,적합,0.018,,적합,0.01,
서울특별시 강남구,1168011000.0,1,S010000769,서울압구정초등학교,2,N,하반기,적합,39.0,,적합,0.0,,적합,20.0,,적합,82.8,,적합,0.01,,적합,0.01,
서울특별시 서초구,1165010200.0,1,S010000770,서울양재초등학교,2,N,상반기,적합,764.0,235.0,적합,0.0,0.0,적합,20.0,20.0,적합,57.1,42.4,적합,0.007,0.008,적합,0.0,0.0
서울특별시 서초구,1165010200.0,1,S010000770,서울양재초등학교,2,N,하반기,적합,235.0,,해당없음,,,적합,20.0,,적합,42.4,,적합,0.0,,적합,0.01,
서울특별시 강남구,1168010300.0,1,S010000771,서울양전초등학교,2,N,상반기,적합,399.0,0.0,해당없음,,,적합,20.0,0.0,적합,31.6,,적합,0.013,0.015,적합,0.0,0.0
서울특별시 강남구,1168010300.0,1,S010000771,서울양전초등학교,2,N,하반기,적합,564.0,,해당없음,,,적합,20.0,,적합,58.8,,적합,0.01,,적합,0.0,
서울특별시 서초구,1165010900.0,1,S010000772,서울언남초등학교,2,N,상반기,적합,38.0,566.1,적합,1.0,0.7,적합,20.0,20.0,적합,38.0,38.0,적합,0.003,0.003,해당없음,,
서울특별시 서초구,1165010900.0,1,S010000772,서울언남초등학교,2,N,하반기,적합,267.9,243.2,적합,3.3,0.3,적합,20.0,20.0,적합,32.0,,적합,0.0,0.0,미실시,,
서울특별시 강남구,1168010400.0,1,S010000773,서울언북초등학교,2,N,상반기,적합,282.0,513.0,적합,1.0,0.0,적합,20.0,20.0,적합,88.0,88.0,적합,0.02,0.01,적합,0.01,0.01
서울특별시 강남구,1168010400.0,1,S010000773,서울언북초등학교,2,N,하반기,적합,282.0,,적합,1.0,,적합,20.0,,적합,88.5,,적합,0.02,,적합,0.01,
서울특별시 강남구,1168011800.0,1,S010000774,서울언주초등학교,2,N,상반기,적합,278.0,312.0,적합,3.7,0.7,적합,10.0,,적합,30.9,,적합,0.02,0.02,해당없음,,
서울특별시 강남구,1168011800.0,1,S010000774,서울언주초등학교,2,N,하반기,적합,774.3,,적합,2.0,,적합,19.0,,적합,27.3,,적합,0.03,,해당없음,,
서울특별시 강남구,1168010100.0,1,S010000775,서울역삼초등학교,2,N,상반기,적합,666.6,,적합,0.0,4.0,적합,20.0,,적합,43.5,,적합,0.02,0.04,적합,0.001,
서울특별시 강남구,1168010100.0,1,S010000775,서울역삼초등학교,2,N,하반기,적합,208.0,423.4,적합,3.0,,적합,20.0,,적합,55.2,,적합,0.02,0.02,적합,0.0,
서울특별시 강남구,1168011400.0,1,S010000776,서울영희초등학교,2,N,상반기,적합,773.0,,적합,0.0,,적합,0.0,,적합,31.9,,적합,0.006,,적합,0.0,
서울특별시 강남구,1168011400.0,1,S010000776,서울영희초등학교,2,N,하반기,적합,195.0,,해당없음,,,적합,20.0,,적합,34.2,,적합,0.01,,적합,0.01,
서울특별시 강남구,1168011500.0,1,S010000777,서울왕북초등학교,2,N,상반기,적합,792.0,,해당없음,,,적합,20.0,,적합,64.8,,적합,0.032,,적합,0.0,
서울특별시 강남구,1168011500.0,1,S010000777,서울왕북초등학교,2,N,하반기,적합,529.0,,해당없음,,,적합,20.0,,적합,59.9,,적합,0.01,,적합,0.01,
서울특별시 서초구,1165010300.0,1,S010000778,서울우암초등학교,2,N,상반기,적합,41.0,,적합,0.0,,적합,10.0,,적합,39.5,,적합,0.012,,미실시,,
서울특별시 서초구,1165010300.0,1,S010000778,서울우암초등학교,2,N,하반기,적합,283.0,,미실시,,,적합,20.0,,적합,39.5,,적합,0.01,,미실시,,
서울특별시 서초구,1165010800.0,1,S010000779,서울원명초등학교,2,N,상반기,적합,186.0,207.0,적합,0.7,,적합,0.0,20.0,적합,41.0,,적합,0.01,0.01,해당없음,,
서울특별시 서초구,1165010800.0,1,S010000779,서울원명초등학교,2,N,하반기,적합,134.0,304.0,해당없음,,,적합,20.0,,적합,35.7,,적합,0.01,0.01,해당없음,,
서울특별시 서초구,1165010700.0,1,S010000780,서울원촌초등학교,2,N,상반기,적합,790.0,,적합,0.0,,적합,20.0,,적합,45.1,,적합,0.021,,적합,0.01,
서울특별시 서초구,1165010700.0,1,S010000780,서울원촌초등학교,2,N,하반기,적합,790.0,,적합,0.0,,적합,0.0,,적합,45.1,,적합,0.02,,적합,0.01,
서울특별시 서초구,1165010100.0,1,S010000781,서울이수초등학교,2,N,상반기,적합,163.0,135.0,해당없음,,,적합,0.0,,적합,147.4,,적합,0.01,0.014,적합,0.0,
서울특별시 서초구,1165010100.0,1,S010000781,서울이수초등학교,2,N,하반기,적합,235.0,,해당없음,,,적합,0.0,,적합,159.2,49.9,적합,0.01,,해당없음,,
서울특별시 강남구,1168011400.0,1,S010000782,서울일원초등학교,2,N,상반기,적합,34.0,632.0,해당없음,,,적합,20.0,,적합,42.6,,적합,0.01,0.007,해당없음,,
서울특별시 강남구,1168011400.0,1,S010000782,서울일원초등학교,2,N,하반기,적합,34.0,,적합,0.0,,적합,20.0,,적합,42.6,,적합,0.01,,해당없음,,
서울특별시 서초구,1165010700.0,1,S010000783,서울잠원초등학교,2,N,상반기,미실시,,,해당없음,,,미실시,,,미실시,,,미실시,,,해당없음,,
서울특별시 서초구,1165010700.0,1,S010000783,서울잠원초등학교,2,N,하반기,적합,727.0,,해당없음,,,적합,20.0,,적합,56.4,,적합,0.02,,해당없음,,
서울특별시 강남구,1168011000.0,1,S010000784,서울청담초등학교,2,N,상반기,적합,674.0,736.0,적합,0.0,0.0,적합,0.0,0.0,적합,0.0,0.0,적합,0.0,0.0,적합,0.0,
서울특별시 강남구,1168011000.0,1,S010000784,서울청담초등학교,2,N,하반기,적합,736.0,,미실시,,,적합,20.0,,적합,16.2,,적합,0.0,,적합,0.0,
서울특별시 강남구,1168010300.0,1,S010000785,서울포이초등학교,2,N,상반기,적합,294.0,,적합,3.0,,적합,20.0,,적합,21.0,,적합,0.023,,미실시,,
서울특별시 강남구,1168010300.0,1,S010000785,서울포이초등학교,2,N,하반기,적합,565.0,,적합,2.0,,적합,20.0,,적합,88.0,,적합,0.02,,해당없음,,
서울특별시 강남구,1168010800.0,1,S010000786,서울학동초등학교,2,N,상반기,적합,114.0,,적합,0.0,,적합,0.0,,적합,34.5,,적합,0.007,,적합,0.01,
서울특별시 강남구,1168010800.0,1,S010000786,서울학동초등학교,2,N,하반기,적합,725.0,,적합,0.0,,적합,20.0,,적합,34.5,,적합,0.01,,적합,0.01,
서울특별시 송파구,1171010700.0,1,S010000897,서울가동초등학교,2,N,상반기,적합,404.0,,적합,7.0,,적합,20.0,,적합,49.0,,적합,0.014,,해당없음,,
서울특별시 송파구,1171010700.0,1,S010000897,서울가동초등학교,2,N,하반기,적합,737.0,,적합,2.0,,적합,20.0,,적합,24.9,,적합,0.0,,해당없음,,
서울특별시 송파구,1171010700.0,1,S010000898,서울가락초등학교,2,N,상반기,적합,595.0,,적합,2.0,,적합,20.0,,적합,61.2,,적합,0.011,,적합,0.0,
서울특별시 송파구,1171010700.0,1,S010000898,서울가락초등학교,2,N,하반기,적합,727.0,,적합,5.0,,적합,20.0,,적합,64.4,,적합,0.0,,해당없음,,
서울특별시 송파구,1171010800.0,1,S010000899,서울가원초등학교,2,N,상반기,적합,247.0,426.0,해당없음,,,적합,20.0,,적합,13.4,,적합,0.013,0.013,해당없음,,
서울특별시 송파구,1171010800.0,1,S010000899,서울가원초등학교,2,N,하반기,적합,270.0,,해당없음,,,적합,10.0,,적합,12.9,,적합,0.01,,해당없음,,
서울특별시 송파구,1171010700.0,1,S010000900,서울가주초등학교,2,N,상반기,적합,,322.5,해당없음,,,적합,20.0,,해당없음,,,적합,0.001,0.001,해당없음,,
서울특별시 송파구,1171010700.0,1,S010000900,서울가주초등학교,2,N,하반기,적합,733.3,,적합,2.0,,적합,20.0,,적합,12.0,,적합,0.01,,해당없음,,
서울특별시 강동구,1174010200.0,1,S010000901,서울강덕초등학교,2,N,상반기,적합,496.0,,해당없음,,,적합,20.0,,적합,15.1,,적합,0.01,,해당없음,,
서울특별시 강동구,1174010200.0,1,S010000901,서울강덕초등학교,2,N,하반기,적합,140.0,,해당없음,,,적합,20.0,,적합,15.1,,적합,0.01,,해당없음,,
서울특별시 강동구,1174010900.0,1,S010000902,서울강동초등학교,2,N,상반기,미실시,,,해당없음,,,해당없음,,,해당없음,,,미실시,,,해당없음,,
서울특별시 강동구,1174010900.0,1,S010000902,서울강동초등학교,2,N,하반기,적합,273.0,,적합,2.0,,적합,18.0,,해당없음,,,적합,0.0,,해당없음,,
서울특별시 강동구,1174011000.0,1,S010000903,서울강일초등학교,2,N,상반기,적합,479.0,,적합,3.0,,적합,0.0,,적합,35.7,,적합,0.009,,해당없음,,
서울특별시 강동구,1174011000.0,1,S010000903,서울강일초등학교,2,N,하반기,적합,553.0,,적합,1.0,,적합,0.0,,적합,47.5,,적합,0.01,,미실시,,
서울특별시 송파구,1171011200.0,1,S010000904,서울거여초등학교,2,N,상반기,적합,300.0,,해당없음,,,적합,20.0,,적합,33.0,,적합,0.013,,해당없음,,
서울특별시 송파구,1171011200.0,1,S010000904,서울거여초등학교,2,N,하반기,적합,300.0,,해당없음,,,적합,20.0,,적합,33.0,,적합,0.01,,해당없음,,
서울특별시 송파구,1171011300.0,1,S010000905,서울거원초등학교,2,N,상반기,적합,536.0,,적합,6.0,,적합,20.0,,해당없음,,,적합,0.008,,해당없음,,
서울특별시 송파구,1171011300.0,1,S010000905,서울거원초등학교,2,N,하반기,적합,536.0,,적합,6.0,,적합,20.0,,미실시,,,적합,0.0,,미실시,,
서울특별시 강동구,1174010200.0,1,S010000906,서울고덕초등학교,2,N,상반기,적합,227.0,165.0,적합,1.0,1.0,적합,0.0,20.0,적합,31.7,31.7,적합,0.016,0.011,적합,0.0,0.0
서울특별시 강동구,1174010200.0,1,S010000906,서울고덕초등학교,2,N,하반기,적합,231.0,,적합,3.0,,적합,20.0,,적합,35.8,,적합,0.01,,적합,0.0,
서울특별시 강동구,1174010100.0,1,S010000907,서울고명초등학교,2,N,상반기,적합,285.0,,미실시,,,적합,0.2,,적합,25.5,,적합,0.014,,해당없음,,
서울특별시 강동구,1174010100.0,1,S010000907,서울고명초등학교,2,N,하반기,적합,744.0,,적합,2.0,,적합,20.0,,적합,25.5,,적합,0.02,,해당없음,,
서울특별시 강동구,1174010300.0,1,S010000908,서울고일초등학교,2,N,상반기,적합,590.0,629.0,적합,2.0,3.0,적합,20.0,20.0,적합,37.2,,적합,0.013,0.015,해당없음,,
서울특별시 강동구,1174010300.0,1,S010000908,서울고일초등학교,2,N,하반기,적합,312.0,,적합,7.0,,적합,20.0,,적합,27.5,,적합,0.03,,해당없음,,
서울특별시 강동구,1174010500.0,1,S010000909,서울길동초등학교,2,N,상반기,적합,490.0,505.0,적합,5.0,5.0,적합,20.0,20.0,해당없음,,,적합,0.013,0.014,적합,0.0,0.0
서울특별시 강동구,1174010500.0,1,S010000909,서울길동초등학교,2,N,하반기,적합,82.0,,적합,2.0,,적합,20.0,,적합,131.6,,적합,0.0,,적합,0.0,
서울특별시 송파구,1171011400.0,1,S010000910,서울남천초등학교,2,N,상반기,적합,726.0,530.0,적합,1.0,,적합,20.0,,적합,22.6,,적합,0.013,0.017,해당없음,,
서울특별시 송파구,1171011400.0,1,S010000910,서울남천초등학교,2,N,하반기,적합,503.0,,해당없음,,,해당없음,,,해당없음,,,적합,0.01,,해당없음,,
서울특별시 강동구,1174010100.0,1,S010000911,서울대명초등학교,2,N,상반기,적합,463.0,507.0,적합,2.0,,적합,20.0,,적합,22.2,,적합,0.014,0.015,적합,0.0,
서울특별시 강동구,1174010100.0,1,S010000911,서울대명초등학교,2,N,하반기,적합,793.0,,해당없음,,,적합,20.0,,해당없음,,,적합,0.01,,적합,0.0,
서울특별시 송파구,1171011400.0,1,S010000913,서울마천초등학교,2,N,상반기,적합,776.0,,적합,2.0,,적합,20.0,,적합,8.7,,적합,0.014,,적합,0.0,
서울특별시 송파구,1171011400.0,1,S010000913,서울마천초등학교,2,N,하반기,적합,692.0,751.0,적합,1.0,2.0,적합,20.0,,적합,87.1,,적합,0.01,0.01,적합,0.0,
서울특별시 강동구,1174010200.0,1,S010000914,서울명덕초등학교,2,N,상반기,적합,248.0,78.0,적합,6.0,2.0,적합,20.0,,적합,90.6,,적합,0.008,0.007,해당없음,,
서울특별시 강동구,1174010200.0,1,S010000914,서울명덕초등학교,2,N,하반기,적합,751.0,269.0,적합,5.0,,적합,10.0,,적합,12.8,,적합,0.0,0.0,적합,0.0,
서울특별시 강동구,1174010100.0,1,S010000915,서울명원초등학교,2,N,상반기,적합,732.0,712.0,해당없음,,,적합,20.0,,적합,3.8,,적합,0.02,0.024,적합,0.0,
서울특별시 강동구,1174010100.0,1,S010000915,서울명원초등학교,2,N,하반기,적합,732.0,,미실시,,,적합,20.0,,적합,3.8,,적합,0.02,,미실시,,
서울특별시 강동구,1174010700.0,1,S010000916,서울명일초등학교,2,N,상반기,적합,588.0,473.0,적합,1.0,1.0,적합,20.0,,적합,11.7,,적합,0.016,,해당없음,,
서울특별시 강동구,1174010700.0,1,S010000916,서울명일초등학교,2,N,하반기,적합,536.0,,적합,2.0,,적합,10.0,,적합,16.6,,적합,0.01,,해당없음,,
서울특별시 강동구,1174010200.0,1,S010000917,서울묘곡초등학교,2,N,상반기,적합,763.0,226.0,해당없음,,,적합,20.0,,적합,11.1,,적합,0.009,0.011,해당없음,,
서울특별시 강동구,1174010200.0,1,S010000917,서울묘곡초등학교,2,N,하반기,적합,770.0,,해당없음,,,적합,20.0,,적합,36.9,,적합,0.01,,해당없음,,
서울특별시 송파구,1171010800.0,1,S010000918,서울문덕초등학교,2,N,상반기,적합,433.0,,적합,5.0,,적합,20.0,,적합,30.4,,적합,0.025,,해당없음,,
서울특별시 송파구,1171010800.0,1,S010000918,서울문덕초등학교,2,N,하반기,적합,418.0,,적합,2.0,,적합,20.0,,적합,33.2,,적합,0.01,,적합,0.0,
서울특별시 송파구,1171010800.0,1,S010000919,서울문정초등학교,2,N,상반기,미실시,,,미실시,,,미실시,,,미실시,,,미실시,,,미실시,,
서울특별시 송파구,1171010800.0,1,S010000919,서울문정초등학교,2,N,하반기,적합,800.0,,적합,10.0,,적합,100.0,,적합,148.0,,적합,0.06,,적합,0.01,
서울특별시 송파구,1171011100.0,1,S010000920,서울방산초등학교,2,N,상반기,적합,356.0,,해당없음,,,적합,20.0,,적합,71.9,,적합,0.015,,적합,0.0,0.0
서울특별시 송파구,1171011100.0,1,S010000920,서울방산초등학교,2,N,하반기,적합,385.0,,미실시,,,적합,20.0,,적합,22.5,,적합,0.01,,적합,0.0,
서울특별시 송파구,1171011100.0,1,S010000921,서울방이초등학교,2,N,상반기,적합,470.0,,해당없음,,,적합,20.0,,적합,32.0,,적합,0.015,,적합,0.0,
서울특별시 송파구,1171011100.0,1,S010000921,서울방이초등학교,2,N,하반기,적합,321.0,,해당없음,,,적합,20.0,,적합,13.3,,적합,0.0,,적합,0.0,
서울특별시 송파구,1171010600.0,1,S010000922,서울삼전초등학교,2,N,상반기,적합,406.0,582.0,적합,2.0,6.0,적합,20.0,,적합,7.3,,적합,0.011,0.013,해당없음,,
서울특별시 송파구,1171010600.0,1,S010000922,서울삼전초등학교,2,N,하반기,적합,567.0,,적합,3.0,,적합,0.2,,적합,19.9,,적합,0.01,,해당없음,,
서울특별시 강동구,1174010300.0,1,S010000923,서울상일초등학교,2,N,상반기,적합,345.0,,해당없음,,,적합,20.0,,적합,13.6,,적합,0.019,,적합,0.0,
서울특별시 강동구,1174010300.0,1,S010000923,서울상일초등학교,2,N,하반기,미실시,,,해당없음,,,미실시,,,미실시,,,미실시,,,미실시,,
서울특별시 송파구,1171010500.0,1,S010000924,서울석촌초등학교,2,N,상반기,적합,244.0,,적합,3.0,,적합,20.0,,적합,16.3,,적합,0.009,,미실시,,
서울특별시 송파구,1171010500.0,1,S010000924,서울석촌초등학교,2,N,하반기,적합,622.0,,적합,1.0,,적합,20.0,,해당없음,,,적합,0.0,,적합,0.01,
서울특별시 강동구,1174010600.0,1,S010000925,서울선린초등학교,2,N,상반기,적합,167.0,,해당없음,,,적합,0.2,,적합,36.4,,적합,0.014,,미실시,,
서울특별시 강동구,1174010600.0,1,S010000925,서울선린초등학교,2,N,하반기,적합,299.0,,적합,1.0,,적합,20.0,,적합,47.6,,적합,0.0,,해당없음,,
서울특별시 강동구,1174010700.0,1,S010000926,서울선사초등학교,2,N,상반기,적합,409.0,,해당없음,,,적합,20.0,,적합,37.3,,적합,0.015,,해당없음,,
서울특별시 강동구,1174010700.0,1,S010000926,서울선사초등학교,2,N,하반기,적합,675.0,,해당없음,,,적합,0.2,,적합,37.9,,적합,0.01,,해당없음,,
서울특별시 강동구,1174010800.0,1,S010000927,서울성내초등학교,2,N,상반기,적합,249.0,162.0,적합,1.0,,적합,0.2,,적합,13.4,,적합,0.002,0.002,해당없음,,
서울특별시 강동구,1174010800.0,1,S010000927,서울성내초등학교,2,N,하반기,적합,728.0,,적합,5.0,,적합,20.0,,적합,11.5,,적합,0.0,,미실시,,
서울특별시 강동구,1174010800.0,1,S010000928,서울성일초등학교,2,N,상반기,적합,399.0,,적합,2.0,,적합,0.0,,적합,4.3,,적합,0.005,,해당없음,,
서울특별시 강동구,1174010800.0,1,S010000928,서울성일초등학교,2,N,하반기,적합,399.0,,적합,2.0,,적합,20.0,,적합,18.2,,적합,0.0,,적합,0.0,
서울특별시 송파구,1171011100.0,1,S010000929,서울세륜초등학교,2,N,상반기,미실시,,,미실시,,,미실시,,,미실시,,,미실시,,,미실시,,
서울특별시 송파구,1171011100.0,1,S010000929,서울세륜초등학교,2,N,하반기,미실시,,,미실시,,,미실시,,,미실시,,,미실시,,,미실시,,
서울특별시 송파구,1171010100.0,1,S010000930,서울송전초등학교,2,N,상반기,적합,765.0,266.0,적합,2.0,1.0,적합,20.0,,적합,73.5,,적합,0.032,0.029,해당없음,,
서울특별시 송파구,1171010100.0,1,S010000930,서울송전초등학교,2,N,하반기,적합,316.0,,적합,2.0,,적합,20.0,,적합,58.8,,적합,0.01,,해당없음,,
서울특별시 송파구,1171010400.0,1,S010000931,서울송파초등학교,2,N,상반기,적합,425.0,,적합,0.0,,적합,20.0,,적합,20.6,,적합,0.0,,적합,0.01,
서울특별시 송파구,1171010400.0,1,S010000931,서울송파초등학교,2,N,하반기,적합,217.0,,미실시,,,적합,20.0,,적합,20.6,,적합,0.03,,적합,0.0,
서울특별시 송파구,1171010700.0,1,S010000932,서울신가초등학교,2,N,상반기,적합,330.0,,적합,1.0,,적합,20.0,,적합,25.1,,적합,0.011,,적합,0.01,
서울특별시 송파구,1171010700.0,1,S010000932,서울신가초등학교,2,N,하반기,적합,783.0,,적합,1.0,,적합,0.2,,적합,0.0,,적합,0.01,,적합,0.0,
서울특별시 강동구,1174010500.0,1,S010000933,서울신명초등학교,2,N,상반기,적합,130.0,191.0,적합,1.0,1.0,적합,20.0,20.0,해당없음,,,적합,0.01,0.011,해당없음,,
서울특별시 강동구,1174010500.0,1,S010000933,서울신명초등학교,2,N,하반기,적합,513.0,,적합,1.0,,적합,20.0,,적합,40.9,,적합,0.01,,적합,0.0,
서울특별시 강동구,1174010700.0,1,S010000934,서울신암초등학교,2,N,상반기,적합,477.0,,적합,1.0,,적합,0.0,,적합,26.6,,적합,0.023,,적합,0.0,
서울특별시 강동구,1174010700.0,1,S010000934,서울신암초등학교,2,N,하반기,적합,226.0,,적합,2.0,,적합,0.0,,적합,50.4,,적합,0.01,,적합,0.0,
서울특별시 송파구,1171010100.0,1,S010000935,서울신천초등학교,2,N,상반기,적합,774.2,774.2,적합,2.7,2.7,적합,20.0,20.0,적합,34.1,34.1,적합,0.026,0.026,적합,0.004,0.004
서울특별시 송파구,1171010100.0,1,S010000935,서울신천초등학교,2,N,하반기,적합,754.4,,적합,2.0,,적합,20.0,,적합,34.1,,적합,0.02,,적합,0.0,
서울특별시 송파구,1171010100.0,1,S010000936,서울아주초등학교,2,N,상반기,적합,785.0,,적합,2.0,,적합,20.0,,적합,14.8,,적합,0.023,,적합,0.01,
서울특별시 송파구,1171010100.0,1,S010000936,서울아주초등학교,2,N,하반기,적합,417.0,,적합,0.0,,적합,10.0,,적합,10.7,,적합,0.0,,적합,0.0,
서울특별시 송파구,1171011300.0,1,S010000937,서울영풍초등학교,2,N,상반기,적합,601.0,,해당없음,,,적합,20.0,,적합,19.5,,적합,0.013,,적합,0.01,
서울특별시 송파구,1171011300.0,1,S010000937,서울영풍초등학교,2,N,하반기,적합,681.0,,해당없음,,,적합,20.0,,적합,23.5,,적합,0.01,,적합,0.0,
서울특별시 송파구,1171011200.0,1,S010000938,서울오금초등학교,2,N,상반기,적합,49.0,78.0,적합,1.0,1.0,적합,20.0,20.0,적합,11.7,,적합,0.009,0.01,적합,0.001,0.0
서울특별시 송파구,1171011200.0,1,S010000938,서울오금초등학교,2,N,하반기,적합,235.0,,적합,1.0,,적합,20.0,,적합,0.0,,적합,0.01,,적합,0.0,
서울특별시 송파구,1171011100.0,1,S010000939,서울오륜초등학교,2,N,상반기,적합,599.0,677.0,적합,2.0,,적합,20.0,,적합,47.5,,적합,0.007,0.011,미실시,,
서울특별시 송파구,1171011100.0,1,S010000939,서울오륜초등학교,2,N,하반기,적합,599.0,,적합,2.0,,적합,20.0,,적합,47.5,,적합,0.0,,적합,0.0,
서울특별시 송파구,1171010200.0,1,S010000941,서울잠동초등학교,2,N,상반기,미실시,,,해당없음,,,미실시,,,미실시,,,미실시,,,미실시,,
서울특별시 송파구,1171010200.0,1,S010000941,서울잠동초등학교,2,N,하반기,적합,602.0,,적합,5.0,,적합,20.0,,적합,40.6,,적합,0.01,,적합,0.0,
서울특별시 송파구,1171010100.0,1,S010000942,서울잠신초등학교,2,N,상반기,적합,77.0,,적합,1.0,,적합,0.2,,적합,75.1,,적합,0.013,,적합,0.0,
서울특별시 송파구,1171010100.0,1,S010000942,서울잠신초등학교,2,N,하반기,적합,36.0,,적합,1.0,,적합,20.0,,적합,75.1,,적합,0.01,,미실시,,
서울특별시 송파구,1171010200.0,1,S010000943,서울잠실초등학교,2,N,상반기,적합,800.0,800.0,해당없음,,,해당없음,,,해당없음,,,적합,0.06,0.06,해당없음,,
서울특별시 송파구,1171010200.0,1,S010000943,서울잠실초등학교,2,N,하반기,적합,519.9,,해당없음,,,적합,20.0,,적합,55.8,,적합,0.01,,해당없음,,
서울특별시 송파구,1171010100.0,1,S010000944,서울잠일초등학교,2,N,상반기,적합,264.0,,해당없음,,,적합,20.0,,해당없음,,,적합,0.02,,해당없음,,
