"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","예결산구분","세입세출구분","인적자원운용","학생복지/교육격차해소","기본적교육활동","선택적교육활동","교육활동지원","학교일반운영","학교시설확충","학교재무활동"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001040","서울양강초등학교","02","공립","N","","복식부기","예산세출","18460000","149455000","139070000","155880000","65753000","313757000","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001041","서울양동초등학교","02","공립","N","","복식부기","예산세출","21360000","196735000","109880000","17500000","95427000","315075000","0","100000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001042","서울양명초등학교","02","공립","N","","복식부기","예산세출","20520000","168778000","143335000","94384000","118990000","281768000","0","1000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001043","서울양목초등학교","02","공립","N","","복식부기","예산세출","18770000","217705000","185441000","219009000","61532000","362229000","0","500000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001044","서울양원초등학교","02","공립","N","","복식부기","예산세출","23680000","116579000","82240000","109972000","88373000","290619000","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001045","서울양천초등학교","02","공립","N","","복식부기","예산세출","14750000","123824000","109614000","162892000","93223000","282551000","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001046","서울양화초등학교","02","공립","N","","복식부기","예산세출","17710000","150536000","137256000","341700000","112597000","377302000","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001048","서울염동초등학교","02","공립","N","","복식부기","예산세출","15710000","66606000","183566000","122750000","123977000","335021000","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001049","서울염창초등학교","02","공립","N","","복식부기","예산세출","20500000","132004000","170807000","21483000","122830000","387057000","0","1000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001050","서울영도초등학교","02","공립","N","","복식부기","예산세출","20840000","195141000","197410000","23534000","101738000","407299000","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001051","서울우장초등학교","02","공립","N","","복식부기","예산세출","17590000","189323000","199886000","303830000","115956000","397659000","0","500000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001052","서울월정초등학교","02","공립","N","","복식부기","예산세출","22685000","182167000","196884000","19475000","86469000","416091000","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001053","서울월촌초등학교","02","공립","N","","복식부기","예산세출","33420000","225621000","206310000","302590000","53918000","346060000","0","5000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001054","서울은정초등학교","02","공립","N","","복식부기","예산세출","14824000","140768000","99729000","38062000","97559000","284293000","0","20000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001055","서울정곡초등학교","02","공립","N","","복식부기","예산세출","26520000","116281000","92730000","15533000","82685000","291537000","0","5000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001056","서울정목초등학교","02","공립","N","","복식부기","예산세출","30170000","216311000","180261000","474297000","102095000","448452000","10000000","5000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001057","서울지향초등학교","02","공립","N","","복식부기","예산세출","21550000","106285000","144180000","20750000","114894000","350743000","0","10000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001058","서울치현초등학교","02","공립","N","","복식부기","예산세출","23540000","171389000","104470000","98337000","110893000","324377000","0","10000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001059","서울탑산초등학교","02","공립","N","","복식부기","예산세출","35291000","125274000","108718000","276251000","69928000","319633000","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001060","서울화곡초등학교","02","공립","N","","복식부기","예산세출","20610000","202271000","164260000","112240000","82668000","384136000","0","1000000"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001198","서울가산초등학교","02","공립","N","","복식부기","예산세출","16920000","145895000","85733000","16300000","42872000","298389000","0","1000"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001199","서울개명초등학교","02","공립","N","","복식부기","예산세출","22018000","65289000","107675000","17480000","51804000","320507000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001200","서울개봉초등학교","02","공립","N","","복식부기","예산세출","26110000","120561000","166918000","47940000","71290000","433259000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001201","서울개웅초등학교","02","공립","N","","복식부기","예산세출","15910000","491106000","162752000","92810000","63399000","270109000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001202","서울고산초등학교","02","공립","N","","복식부기","예산세출","22830000","133894000","130431000","147454000","46817000","347362000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001203","서울고척초등학교","02","공립","N","","복식부기","예산세출","22450000","148109000","167250000","148668000","121813000","214237000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001204","서울구로남초등학교","02","공립","N","","복식부기","예산세출","18100000","87264000","138360000","31398000","63884000","579384000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001205","서울구로초등학교","02","공립","N","","복식부기","예산세출","24044000","148333000","132549000","219440000","51025000","331762000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001206","서울구일초등학교","02","공립","N","","복식부기","예산세출","25123000","123436000","192291000","23144000","75517000","382163000","0","50000"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001207","서울금산초등학교","02","공립","N","","복식부기","예산세출","14540000","99410000","101455000","38092000","32984000","284937000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001208","서울금천초등학교","02","공립","N","","복식부기","예산세출","16500000","113533000","136182000","51704000","60430000","294832000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001209","서울당산초등학교","02","공립","N","","복식부기","예산세출","15380000","138200000","95634000","198511000","90239000","314678000","0","100000"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001210","서울당서초등학교","02","공립","N","","복식부기","예산세출","23790000","125954000","177100000","24900000","76336000","381414000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001211","서울당중초등학교","02","공립","N","","복식부기","예산세출","23811000","136283000","135381000","366580000","71929000","286409000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001212","서울대길초등학교","02","공립","N","","복식부기","예산세출","13630000","169105000","96540000","152838000","64771000","352201000","0","5000000"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001213","서울대동초등학교","02","공립","N","","복식부기","예산세출","26195000","181511000","98380000","469083000","53945000","341173000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001214","서울대방초등학교","02","공립","N","","복식부기","예산세출","22286000","174954000","307700000","836100000","144449000","329162000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001215","서울대영초등학교","02","공립","N","","복식부기","예산세출","29106000","188631000","179826000","689772000","152164000","343895000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001216","서울덕의초등학교","02","공립","N","","복식부기","예산세출","26950000","142645000","133684000","160725000","72012000","414000000","0","1000000"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001217","서울도림초등학교","02","공립","N","","복식부기","예산세출","21730000","170566000","140680000","18550000","43932000","420155000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001218","서울도신초등학교","02","공립","N","","복식부기","예산세출","18100000","101170000","103579000","15980000","64065000","305597000","0","300000"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001219","서울독산초등학교","02","공립","N","","복식부기","예산세출","16240000","103392000","111600000","166600000","116195000","331077000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001220","서울동구로초등학교","02","공립","N","","복식부기","예산세출","15290000","144695000","110900000","52260000","63417000","353278000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001221","서울두산초등학교","02","공립","N","","복식부기","예산세출","28240000","111258000","141529000","26790000","71619000","309138000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001222","서울매봉초등학교","02","공립","N","","복식부기","예산세출","14700000","102347000","92940000","19582000","59472000","280867000","0","5000000"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001223","서울문교초등학교","02","공립","N","","복식부기","예산세출","13751000","87222000","97340000","13400000","66358000","292761000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001224","서울문래초등학교","02","공립","N","","복식부기","예산세출","17640000","173868000","171170000","318535000","138713000","385929000","0","5000000"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001225","서울문백초등학교","02","공립","N","","복식부기","예산세출","16314000","82915000","126920000","330030000","96901000","417564000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001226","서울문성초등학교","02","공립","N","","복식부기","예산세출","14740000","101236000","115950000","20794000","68714000","330056000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001227","서울미래초등학교","02","공립","N","","복식부기","예산세출","23910000","80024000","130040000","18910000","54659000","316756000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001228","서울백산초등학교","02","공립","N","","복식부기","예산세출","15250000","146225000","100096000","78156000","90277000","341933000","4000000","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001229","서울세곡초등학교","02","공립","N","","복식부기","예산세출","22160000","140567000","124914000","54830000","54215000","375334000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001230","서울시흥초등학교","02","공립","N","","복식부기","예산세출","26520000","159314000","140837000","144100000","98280000","368035000","0","500000"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001231","서울신구로초등학교","02","공립","N","","복식부기","예산세출","16645000","173644000","138876000","17600000","50365000","336018000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001232","서울신대림초등학교","02","공립","N","","복식부기","예산세출","19153000","73814000","114530000","24500000","51514000","321014000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001233","서울신도림초등학교","02","공립","N","","복식부기","예산세출","21990000","100490000","183550000","21300000","86983000","404469000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001234","서울신미림초등학교","02","공립","N","","복식부기","예산세출","19496000","179005000","186750000","436660000","54549000","407664000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001235","서울신영초등학교","02","공립","N","","복식부기","예산세출","18040000","109268000","107087000","17350000","110921000","321195000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001236","서울신흥초등학교","02","공립","N","","복식부기","예산세출","17910000","111765000","127738000","14730000","93194000","406372000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001237","서울안천초등학교","02","공립","N","","복식부기","예산세출","14000000","93684000","113810000","12786000","55837000","294826000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001238","서울여의도초등학교","02","공립","N","","복식부기","예산세출","22834000","99537000","176122000","18369000","69499000","365410000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001239","서울영남초등학교","02","공립","N","","복식부기","예산세출","15865000","80685000","101700000","9700000","49463000","326104000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001240","서울영동초등학교","02","공립","N","","복식부기","예산세출","19089000","135258000","125060000","75458000","69489000","269100000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001241","서울영등포초등학교","02","공립","N","","복식부기","예산세출","17910000","115158000","99062000","151742000","100382000","362305000","0","1000000"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001242","서울영림초등학교","02","공립","N","","복식부기","예산세출","25251000","50016000","86924000","62438000","104081000","299261000","0","20000"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001243","서울영서초등학교","02","공립","N","","복식부기","예산세출","18440000","79202000","229984000","413981000","39804000","377164000","0","20000000"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001244","서울영신초등학교","02","공립","N","","복식부기","예산세출","17510000","204274000","172772000","44230000","178287000","360362000","100000","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001245","서울영원초등학교","02","공립","N","","복식부기","예산세출","18040000","162429000","135185000","55665000","59607000","304683000","0","130000"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001246","서울영일초등학교","02","공립","N","","복식부기","예산세출","12830000","83082000","136305000","22340000","77426000","342107000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001247","서울영중초등학교","02","공립","N","","복식부기","예산세출","20100000","72284000","114150000","21720000","72328000","407383000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001248","서울오류남초등학교","02","공립","N","","복식부기","예산세출","18690000","208093000","145680000","99800000","52369000","356156000","0","10000000"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001249","서울오류초등학교","02","공립","N","","복식부기","예산세출","18770000","149503000","134599000","266550000","69111000","432356000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001250","서울오정초등학교","02","공립","N","","복식부기","예산세출","14290000","87400000","99930000","17110000","142207000","243294000","0","1000"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001251","서울온수초등학교","02","공립","N","","복식부기","예산세출","11700000","124100000","153400000","200560000","129157000","396099000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001252","서울우신초등학교","02","공립","N","","복식부기","예산세출","22145000","143796000","120440000","17951000","59816000","338105000","0","5000000"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001253","서울윤중초등학교","02","공립","N","","복식부기","예산세출","13210000","61126000","166680000","13400000","108809000","356083000","0","1000"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001254","서울정심초등학교","02","공립","N","","복식부기","예산세출","15800000","118857000","138875000","96660000","38400000","337256000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001255","서울탑동초등학교","02","공립","N","","복식부기","예산세출","16500000","177678000","133843000","23500000","100338000","314739000","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001397","서울군자초등학교","02","공립","N","","복식부기","예산세출","11390000","81176000","101724000","13400000","105137000","359913000","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001398","서울답십리초등학교","02","공립","N","","복식부기","예산세출","27590000","180822000","180313000","23250000","165203000","387087000","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001399","서울동답초등학교","02","공립","N","","복식부기","예산세출","18960000","146183000","96370000","318260000","103609000","326238000","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001400","서울동원초등학교","02","공립","N","","복식부기","예산세출","19490000","93550000","121616000","7900000","90963000","319356000","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001401","서울망우초등학교","02","공립","N","","복식부기","예산세출","20383000","121436000","101590000","123400000","120987000","247434000","0","100000"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001402","서울면남초등학교","02","공립","N","","복식부기","예산세출","18495000","138977000","116040000","15300000","119103000","315642000","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001403","서울면동초등학교","02","공립","N","","복식부기","예산세출","23540000","282448000","221140000","17583000","155794000","327479000","0","2000000"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001404","서울면목초등학교","02","공립","N","","복식부기","예산세출","28885000","106990000","131925000","24927000","135711000","337607000","0","100000"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001405","서울면북초등학교","02","공립","N","","복식부기","예산세출","17640000","102258000","71450000","10160000","89240000","277375000","0","1000000"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001406","서울면일초등학교","02","공립","N","","복식부기","예산세출","25710000","187757000","144482000","26940000","79186000","507925000","100000000","1000000"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001408","서울묵동초등학교","02","공립","N","","복식부기","예산세출","31060000","168951000","147420000","29480000","54546000","325211000","0","10000000"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001409","서울배봉초등학교","02","공립","N","","복식부기","예산세출","30660000","128367000","139917000","20590000","54816000","270367000","0","1000000"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001410","서울봉화초등학교","02","공립","N","","복식부기","예산세출","20920000","155659000","112697000","32850000","58678000","304005000","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001411","서울상봉초등학교","02","공립","N","","복식부기","예산세출","22380000","175058000","130520000","230200000","134871000","330945000","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001412","서울신내초등학교","02","공립","N","","복식부기","예산세출","24156000","142116000","138236000","17355000","64478000","338344000","0","3300000"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001413","서울신답초등학교","02","공립","N","","복식부기","예산세출","18010000","84274000","147503000","21737000","60524000","319271000","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001414","서울신묵초등학교","02","공립","N","","복식부기","예산세출","23080000","146925000","119050000","15300000","116278000","263043000","0","3000000"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001415","서울신현초등학교","02","공립","N","","복식부기","예산세출","14690000","190002000","123790000","45696000","102954000","298960000","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001416","서울안평초등학교","02","공립","N","","복식부기","예산세출","31420000","121425000","199735000","11760000","79068000","357950000","0","5000000"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001417","서울용두초등학교","02","공립","N","","복식부기","예산세출","20773000","111446000","91743000","26250000","89695000","333233000","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001418","서울원묵초등학교","02","공립","N","","복식부기","예산세출","14650000","185360000","190374000","23716000","130886000","425642000","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001419","서울이문초등학교","02","공립","N","","복식부기","예산세출","15270000","82623000","151558000","25220000","159063000","385207000","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001420","서울장평초등학교","02","공립","N","","복식부기","예산세출","23690000","119444000","191253000","22700000","73557000","412191000","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001421","서울전곡초등학교","02","공립","N","","복식부기","예산세출","17150000","126864000","120595000","203870000","465505000","502349000","125000000","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001422","서울전농초등학교","02","공립","N","","복식부기","예산세출","35510000","155780000","174250000","19900000","109838000","336666000","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001423","서울전동초등학교","02","공립","N","","복식부기","예산세출","19624000","100559000","150320000","23900000","73628000","292432000","0","5000000"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001424","서울종암초등학교","02","공립","N","","복식부기","예산세출","23930000","148886000","114420000","52060000","69754000","332932000","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001425","서울중곡초등학교","02","공립","N","","복식부기","예산세출","24960000","81351000","202710000","36550000","116098000","723379000","116000000","10000000"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001426","서울중랑초등학교","02","공립","N","","복식부기","예산세출","31480000","164283000","145470000","147200000","124553000","391684000","0","500000"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001427","서울중목초등학교","02","공립","N","","복식부기","예산세출","19610000","143725000","118365000","193300000","82456000","365086000","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001428","서울중화초등학교","02","공립","N","","복식부기","예산세출","22915000","236680000","171090000","97250000","129753000","266700000","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001429","서울중흥초등학교","02","공립","N","","복식부기","예산세출","21240000","153617000","70700000","92500000","82558000","376840000","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001430","서울청량초등학교","02","공립","N","","복식부기","예산세출","32700000","155596000","154440000","36500000","86025000","474623000","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001431","서울홍릉초등학교","02","공립","N","","복식부기","예산세출","20860000","127427000","112540000","97600000","48586000","372550000","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001432","서울홍파초등학교","02","공립","N","","복식부기","예산세출","19300000","113990000","68940000","121720000","52082000","374166000","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001433","서울휘경초등학교","02","공립","N","","복식부기","예산세출","12420000","121736000","96157000","11300000","47958000","323183000","0","1000000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001576","서울강남초등학교","02","공립","N","","복식부기","예산세출","24420000","145559000","146840000","18800000","61085000","419645000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001577","서울관악초등학교","02","공립","N","","복식부기","예산세출","21075000","89312000","178319000","323882000","101027000","445428000","22233000","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001578","서울구암초등학교","02","공립","N","","복식부기","예산세출","24690000","109739000","214125000","24220000","141763000","471274000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001579","서울난곡초등학교","02","공립","N","","복식부기","예산세출","20025000","433989000","134836000","170792000","100654000","299159000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001580","서울난우초등학교","02","공립","N","","복식부기","예산세출","17765000","173404000","133329000","23476000","106217000","360980000","0","5000000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001581","서울난향초등학교","02","공립","N","","복식부기","예산세출","22840000","106755000","170305000","26592000","73478000","510180000","93800000","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001582","서울남부초등학교","02","공립","N","","복식부기","예산세출","20828000","185317000","162190000","29620000","128644000","349068000","5000000","5000000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001583","서울남사초등학교","02","공립","N","","복식부기","예산세출","13400000","145066000","154326000","287372000","104658000","347656000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001584","서울남성초등학교","02","공립","N","","복식부기","예산세출","22190000","93481000","150434000","18000000","73055000","258265000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001585","서울노량진초등학교","02","공립","N","","복식부기","예산세출","14790000","142672000","85403000","15831000","66469000","315495000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001586","서울당곡초등학교","02","공립","N","","복식부기","예산세출","29660000","200168000","162630000","400350000","61966000","350317000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001587","서울대림초등학교","02","공립","N","","복식부기","예산세출","21188000","178466000","152760000","295900000","118883000","414419000","0","1000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001588","서울동작초등학교","02","공립","N","","복식부기","예산세출","14911000","94710000","123717000","23300000","102290000","339336000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001589","서울문창초등학교","02","공립","N","","복식부기","예산세출","13570000","94506000","110497000","14129000","79364000","407270000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001590","서울미성초등학교","02","공립","N","","복식부기","예산세출","23330000","162452000","112540000","465539000","58551000","379550000","0","1000000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001591","서울본동초등학교","02","공립","N","","복식부기","예산세출","13940000","105049000","85632000","67639000","58931000","268520000","0","1000000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001592","서울봉천초등학교","02","공립","N","","복식부기","예산세출","20980000","183107000","149860000","84220000","126549000","339246000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001593","서울사당초등학교","02","공립","N","","복식부기","예산세출","23000000","171091000","138175000","21580000","94591000","324739000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001594","서울삼성초등학교","02","공립","N","","복식부기","예산세출","13820000","195226000","111795000","244580000","78457000","335532000","0","5000000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001595","서울상도초등학교","02","공립","N","","복식부기","예산세출","23140000","193380000","179183000","19475000","104326000","262953000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001596","서울신길초등학교","02","공립","N","","복식부기","예산세출","19430000","192427000","134130000","541192000","125544000","384453000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001597","서울신남성초등학교","02","공립","N","","복식부기","예산세출","25820000","114989000","151770000","57724000","82237000","300842000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001598","서울신림초등학교","02","공립","N","","복식부기","예산세출","20800000","98700000","117400000","32100000","51000000","368416000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001599","서울신봉초등학교","02","공립","N","","복식부기","예산세출","18560000","137314000","103530000","167293000","114488000","295582000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001600","서울신상도초등학교","02","공립","N","","복식부기","예산세출","31725000","199007000","317726000","705780000","99774000","448143000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001601","서울신성초등학교","02","공립","N","","복식부기","예산세출","16650000","109835000","105880000","17500000","136205000","382647000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001602","서울신우초등학교","02","공립","N","","복식부기","예산세출","15690000","254005000","96881000","17052000","67522000","336159000","200000","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001603","서울영본초등학교","02","공립","N","","복식부기","예산세출","16290000","151666000","137500000","224643000","61087000","344081000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001604","서울영화초등학교","02","공립","N","","복식부기","예산세출","14990000","126555000","144195000","183050000","135064000","311032000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001605","서울원당초등학교","02","공립","N","","복식부기","예산세출","16830000","178893000","87300000","13100000","89620000","267255000","0","0"
