CO_STB_YN,FOND_SC_CODE,SEM,NO2_STB_YN,ETHY_BENZENE_STB_YN,BENZENE_STB_YN,XYLENE_STB_YN,ITENI_RSLT_NMVL,RN_RSLT_NMVL,NAT_VNTLA_STB_YN,AIR_BACT_RSLT_NMVL_3,AIR_BACT_RSLT_NMVL_2,CO2_RSLT_NMVL_3,CO2_RSLT_NMVL_2,BLKB_ITENI_STB_YN,GMNSM_MNUT_DST_RSLT_NMVL,DES_ITENI_STB_YN,NSE_STB_YN,MITE_STB_YN,CO2_RSLT_NMVL,SCHUL_CODE,DES_ITENI_RSLT_NMVL,PBAN_EXCP_YN,VOCS_STB_YN,AIR_BACT_RSLT_NMVL,RN_STB_YN,UGWTR_STB_YN,AIR_BACT_STB_YN,ULTRA_DST_RSLT_NMVL,BNHH_YN,ATPT_OFCDC_ORG_NM,NSE_RSLT_NMVL,SCHUL_NM,HCHO_STB_YN,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,WTERR_STB_YN,ADRCD_CD,GMNSM_MNUT_DST_STB_YN,PBAN_YR,MNUT_DST_RSLT_NMVL,ITENI_STB_YN,HCHO_RSLT_NMVL_3,HCHO_RSLT_NMVL_2,JU_ORG_NM,FALL_BACT_STB_YN,MNUT_DST_STB_YN,HCHO_RSLT_NMVL,PBAN_DGR,MNUT_DST_RSLT_NMVL_3,MNUT_DST_RSLT_NMVL_2,O3_RSLT_NMVL,CO2_STB_YN,ULTRA_DST_STB_YN,BLKB_ITENI_RSLT_NMVL,ULTRA_DST_RSLT_NMVL_3,ULTRA_DST_RSLT_NMVL_2,STYLENE_STB_YN,SEM_STR,ADRCD_NM,GMNSM_MNUT_DST_RSLT_NMVL_3,SCHUL_KND_SC_CODE,ASBESTOS_STB_YN,GMNSM_MNUT_DST_RSLT_NMVL_2,JU_ORG_CODE,O3_RSLT_NMVL_3,O3_RSLT_NMVL_2,O3_STB_YN,TOLUENE_STB_YN,NO2_RSLT_NMVL,TOLUENE_RSLT_NMVL,BENZENE_RSLT_NMVL,FALL_BACT_RSLT_NMVL,VOCS_RSLT_NMVL,STYLENE_RSLT_NMVL,CO_RSLT_NMVL,MITE_RSLT_NMVL,ASBESTOS_RSLT_NMVL,ETHY_BENZENE_RSLT_NMVL,XYLENE_RSLT_NMVL,SCHUL_CRSE_SC_VALUE,SCHUL_CRSE_SC_VALUE_NM,VNTLA_RSLT_NMVL,NO2_RSLT_NMVL_3,NO2_RSLT_NMVL_2,VOCS_STB_YN_RSN,RN_RSLT_NMVL_3,RN_RSLT_NMVL_2,CO_RSLT_NMVL_3,CO_RSLT_NMVL_2,XYLENE_STB_YN_RSN,ETHY_BENZENE_STB_YN_RSN,TOLUENE_STB_YN_RSN,BENZENE_STB_YN_RSN,FALL_BACT_RSLT_NMVL_3,VNTLA_STB_YN,FALL_BACT_RSLT_NMVL_2,STYLENE_STB_YN_RSN,VNTLA_STB_YN_RSN,VOCS_RSLT_NMVL_2,FALL_BACT_STB_YN_RSN,BENZENE_RSLT_NMVL_3,BENZENE_RSLT_NMVL_2,TOLUENE_RSLT_NMVL_3,TOLUENE_RSLT_NMVL_2,ETHY_BENZENE_RSLT_NMVL_3,ETHY_BENZENE_RSLT_NMVL_2,STYLENE_RSLT_NMVL_3,STYLENE_RSLT_NMVL_2,XYLENE_RSLT_NMVL_3,XYLENE_RSLT_NMVL_2,MITE_RSLT_NMVL_2,ASBESTOS_RSLT_NMVL_2,HCHO_STB_YN_RSN,CO2_STB_YN_RSN,NO2_STB_YN_RSN,ASBESTOS_STB_YN_RSN,MITE_STB_YN_RSN,AIR_BACT_STB_YN_RSN,ULTRA_DST_STB_YN_RSN,MNUT_DST_STB_YN_RSN,RN_STB_YN_RSN,CO_STB_YN_RSN,GMNSM_MNUT_DST_STB_YN_RSN,O3_STB_YN_RSN,MITE_RSLT_NMVL_3,ASBESTOS_RSLT_NMVL_3,VOCS_RSLT_NMVL_3,WTERR_STB_YN_RSN,UGWTR_STB_YN_RSN,ITENI_STB_YN_RSN,NSE_STB_YN_RSN,DES_ITENI_STB_YN_RSN,BLKB_ITENI_STB_YN_RSN,PBAN_EXCP_RSN,NAT_VNTLA_STB_YN_RSN,연도,학교급코드,HS_KND_SC_NM
미실시,공립,1.0,미실시,미실시,미실시,미실시,,,,,,,,,,,,미실시,,S010000929,,N,미실시,,미실시,,미실시,,N,서울특별시교육청,,서울세륜초등학교,미실시,B100000001,1,,1171011100.0,미실시,2022.0,,,,,서울특별시강동송파교육지원청,미실시,미실시,,1.0,,,,미실시,미실시,,,,미실시,하반기,서울특별시 송파구,,2,미실시,,B100000260,,,미실시,미실시,,,,,,,,,,,,,,,,,151.1,,,,,6.9,2.2,5.3,5.4,,,,불검출,,,5,,,,,,,,,,,,,12.3,703,0.014,해당없음,0-20,755,8.7,55.9,19.7,0.9,36.3,0.028,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,,67.0,실시,62.8,105.6,607.6,890.2,,108.0,,,적합,927.0,S010000930,,N,해당없음,77.0,적합,적합,적합,21.1,N,서울특별시교육청,,서울송전초등학교,적합,B100000001,1,,1171010100.0,적합,2022.0,50.4,,20.0,20.0,서울특별시강동송파교육지원청,적합,적합,30.0,1.0,43.0,60.0,0.001,적합,적합,,21.1,25.9,해당없음,상반기,서울특별시 송파구,,2,해당없음,111.0,B100000260,,,적합,해당없음,0.024,,,0.7,,,1.2,20.0,,,,2.0,초,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,67.0,,,,,,,108.0,,,적합,927.0,S010000930,,N,해당없음,77.0,적합,,적합,21.1,N,서울특별시교육청,,서울송전초등학교,적합,B100000001,1,,1171010100.0,적합,2022.0,50.4,,,,서울특별시강동송파교육지원청,적합,적합,30.0,1.0,,,0.0,적합,적합,,,,해당없음,하반기,서울특별시 송파구,,2,해당없음,,B100000260,,,적합,해당없음,0.02,,,0.7,,,1.2,20.0,,,,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.2,12.0,실시,,,,,적합,29.6,적합,적합,적합,527.4,S010000931,847.0,N,해당없음,185.9,적합,,적합,9.9,N,서울특별시교육청,37.9,서울송파초등학교,적합,B100000001,1,,1171010400.0,적합,2022.0,41.3,적합,,,서울특별시강동송파교육지원청,적합,적합,10.0,1.0,,,0.001,적합,적합,584.0,,,해당없음,상반기,서울특별시 송파구,,2,적합,,B100000260,,,적합,해당없음,0.036,,,8.0,,,0.5,20.0,0.001,,,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,1.0,적합,미실시,미실시,미실시,,36.0,,,,,,,93.3,,,적합,643.8,S010000931,,N,미실시,224.7,적합,,적합,24.2,N,서울특별시교육청,,서울송파초등학교,적합,B100000001,1,,1171010400.0,적합,2022.0,44.3,,,,서울특별시강동송파교육지원청,적합,적합,20.0,1.0,,,0.0,적합,적합,,,,미실시,하반기,서울특별시 송파구,,2,적합,,B100000260,,,적합,미실시,0.04,,,4.7,,,1.0,20.0,0.0,,,2.0,초,,,,해당없음,,,,,해당없음,해당없음,해당없음,해당없음,,,,해당없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,적합,적합,적합,1.1,34.0,실시,,,,,적합,68.1,적합,적합,적합,390.0,S010000932,1171.0,N,적합,285.0,적합,,적합,21.5,N,서울특별시교육청,38.7,서울신가초등학교,적합,B100000001,1,,1171010700.0,적합,2022.0,66.6,적합,,,서울특별시강동송파교육지원청,적합,적합,10.0,1.0,,,0.015,적합,적합,775.0,,,적합,상반기,서울특별시 송파구,,2,적합,,B100000260,,,적합,적합,0.03,27.0,0.0,4.7,87.7,0.0,0.7,20.0,0.001,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,1.0,적합,적합,적합,적합,,34.0,,,,,,,73.7,,,적합,685.0,S010000932,,N,적합,555.4,적합,,적합,25.4,N,서울특별시교육청,,서울신가초등학교,적합,B100000001,1,,1171010700.0,적합,2022.0,71.3,,,,서울특별시강동송파교육지원청,적합,적합,40.0,1.0,,,0.02,적합,적합,,,,적합,하반기,서울특별시 송파구,,2,적합,,B100000260,,,적합,적합,0.03,34.9,0.0,6.0,91.1,0.0,0.8,20.0,0.0,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.1,13.0,실시,800.0,800.0,1000.0,1000.0,적합,140.0,적합,적합,적합,1000.0,S010000933,935.0,N,해당없음,800.0,적합,,적합,35.0,N,서울특별시교육청,36.5,서울신명초등학교,적합,B100000001,1,,1174010500.0,적합,2022.0,74.0,적합,80.0,80.0,서울특별시강동송파교육지원청,적합,적합,80.0,1.0,74.0,74.0,0.032,적합,적합,443.0,35.0,35.0,해당없음,상반기,서울특별시 강동구,140.0,2,해당없음,140.0,B100000260,0.032,0.032,적합,해당없음,0.008,,,1.3,,,0.3,20.0,,,,,,,0.008,0.008,,13.0,13.0,0.3,0.3,,,,,1.3,,1.3,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,20.0,,,,,,,,,,,2022,2,
적합,공립,1.0,적합,적합,적합,적합,,0.0,,,,,,,75.8,,,적합,644.0,S010000933,,N,해당없음,155.2,적합,,적합,12.0,N,서울특별시교육청,,서울신명초등학교,적합,B100000001,1,,1174010500.0,적합,2022.0,42.0,,,,서울특별시강동송파교육지원청,적합,적합,12.0,1.0,,,0.0,적합,적합,,,,적합,하반기,서울특별시 강동구,,2,적합,,B100000260,,,적합,적합,0.05,0.0,0.0,0.0,,0.0,0.6,20.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,적합,적합,적합,1.3,33.0,실시,,,,,적합,90.4,적합,적합,적합,906.0,S010000934,573.0,N,적합,715.3,적합,,적합,17.2,N,서울특별시교육청,46.5,서울신암초등학교,적합,B100000001,1,,1174010700.0,적합,2022.0,67.2,적합,,,서울특별시강동송파교육지원청,적합,적합,40.0,1.0,,,0.007,적합,적합,453.0,,,적합,상반기,서울특별시 강동구,,2,적합,,B100000260,,,적합,적합,0.007,15.5,0.0,2.0,53.6,0.0,1.4,20.0,0.001,0.0,0.0,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,1.0,적합,적합,적합,적합,,60.0,,,,,,,39.4,,,적합,875.0,S010000934,,N,적합,258.0,적합,,적합,11.1,N,서울특별시교육청,,서울신암초등학교,적합,B100000001,1,,1174010700.0,적합,2022.0,49.3,,,,서울특별시강동송파교육지원청,적합,적합,9.2,1.0,,,0.0,적합,적합,,,,적합,하반기,서울특별시 강동구,,2,적합,,B100000260,,,적합,적합,0.01,59.3,2.2,1.0,127.1,2.4,0.5,0.0,0.0,10.6,52.8,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
해당없음,공립,2.0,해당없음,해당없음,해당없음,해당없음,1.2,55.0,실시,,,,,적합,84.0,적합,적합,적합,848.0,S010000935,678.0,N,해당없음,318.0,적합,,적합,18.7,N,서울특별시교육청,40.4,서울신천초등학교,해당없음,B100000001,1,,1171010100.0,적합,2022.0,60.0,적합,,,서울특별시강동송파교육지원청,적합,적합,,1.0,,,0.002,적합,적합,699.0,,,해당없음,상반기,서울특별시 송파구,,2,적합,,B100000260,,,적합,해당없음,,,,2.0,,,,20.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,1.0,적합,적합,적합,적합,,55.0,,,,,,,84.0,,,적합,848.4,S010000935,,N,적합,318.2,적합,,적합,20.7,N,서울특별시교육청,,서울신천초등학교,적합,B100000001,1,,1171010100.0,적합,2022.0,60.4,,,,서울특별시강동송파교육지원청,적합,적합,30.0,1.0,,,0.0,적합,적합,,,,적합,하반기,서울특별시 송파구,,2,적합,,B100000260,,,적합,적합,0.03,0.0,0.0,2.0,0.0,0.0,0.7,20.0,0.01,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,적합,적합,적합,1.0,20.0,실시,102.0,594.3,656.0,714.8,적합,,적합,적합,적합,884.4,S010000936,1081.0,N,적합,112.0,적합,,적합,18.8,N,서울특별시교육청,46.9,서울아주초등학교,적합,B100000001,1,적합,1171010100.0,미실시,2022.0,27.9,적합,10.0,10.0,서울특별시강동송파교육지원청,적합,적합,10.0,1.0,24.0,69.4,0.001,적합,적합,440.0,19.6,19.7,적합,상반기,서울특별시 송파구,,2,적합,,B100000260,0.001,0.001,적합,적합,0.004,0.0,0.0,3.3,19.6,0.0,0.9,20.0,0.001,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,없음,,,0.001,,,,,,,,,,2022,2,
적합,공립,1.0,적합,적합,적합,적합,,20.0,,,,,,,,,,적합,714.8,S010000936,,N,적합,112.0,적합,,적합,18.8,N,서울특별시교육청,,서울아주초등학교,적합,B100000001,1,,1171010100.0,미실시,2022.0,27.9,,,,서울특별시강동송파교육지원청,적합,적합,10.0,1.0,,,0.0,적합,적합,,,,적합,하반기,서울특별시 송파구,,2,적합,,B100000260,,,적합,적합,0.0,0.0,0.0,3.3,19.6,0.0,0.9,20.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,해당없음,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,미실시,미실시,미실시,1.1,28.0,실시,,,,,적합,74.7,적합,적합,적합,613.4,S010000937,1079.0,N,미실시,81.1,적합,,적합,18.5,N,서울특별시교육청,40.1,서울영풍초등학교,적합,B100000001,1,,1171011300.0,적합,2022.0,31.6,적합,,,서울특별시강동송파교육지원청,적합,적합,10.0,1.0,,,0.001,적합,적합,936.0,,,미실시,상반기,서울특별시 송파구,,2,적합,,B100000260,,,적합,미실시,0.035,,,1.0,,,1.1,20.0,0.001,,,2.0,초,,,,해당없음,,,,,해당없음,해당없음,해당없음,해당없음,,,,해당없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,1.0,적합,적합,적합,적합,,28.0,,,,,,,99.4,,,적합,743.6,S010000937,,N,적합,237.5,적합,,적합,23.8,N,서울특별시교육청,,서울영풍초등학교,적합,B100000001,1,,1171011300.0,적합,2022.0,52.9,,,,서울특별시강동송파교육지원청,해당없음,적합,30.0,1.0,,,0.0,적합,적합,,,,적합,하반기,서울특별시 송파구,,2,적합,,B100000260,,,적합,적합,0.02,11.6,0.0,,88.2,0.0,1.2,20.0,0.0,0.0,0.0,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.09,20.0,실시,387.8,509.0,805.0,751.0,,50.8,,,적합,785.0,S010000938,603.0,N,해당없음,526.1,적합,적합,적합,16.1,N,서울특별시교육청,42.7,서울오금초등학교,적합,B100000001,1,,1171011200.0,적합,2022.0,66.1,,10.0,10.0,서울특별시강동송파교육지원청,적합,적합,10.0,1.0,61.4,67.4,0.001,적합,적합,451.0,17.9,19.4,해당없음,상반기,서울특별시 송파구,55.1,2,적합,56.8,B100000260,0.007,0.004,적합,해당없음,0.033,,,3.0,,,0.7,20.0,0.001,,,2.0,초,,0.036,0.038,,36.0,20.0,0.8,0.8,,,,,4.0,,5.0,,,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,,,,20.0,0.01,,,,,,,,,,2022,2,
적합,공립,1.0,적합,적합,적합,적합,,67.0,,,,,,,110.9,,,적합,897.0,S010000938,,N,적합,735.8,적합,,적합,20.8,N,서울특별시교육청,,서울오금초등학교,적합,B100000001,1,,1171011200.0,적합,2022.0,64.3,,,,서울특별시강동송파교육지원청,적합,적합,10.0,1.0,,,0.0,적합,적합,,,,적합,하반기,서울특별시 송파구,,2,적합,,B100000260,,,적합,적합,0.01,2.7,0.0,4.0,15.2,0.0,1.1,20.0,0.0,0.0,0.0,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.3,23.0,실시,236.7,251.2,629.4,626.2,적합,97.9,적합,적합,적합,852.8,S010000939,778.0,N,해당없음,737.4,적합,,적합,16.4,N,서울특별시교육청,43.9,서울오륜초등학교,적합,B100000001,1,,1171011100.0,적합,2022.0,60.7,적합,20.0,20.0,서울특별시강동송파교육지원청,적합,적합,30.0,1.0,62.4,49.9,0.001,적합,적합,630.0,15.6,13.6,해당없음,상반기,서울특별시 송파구,,2,적합,113.0,B100000260,0.001,0.001,적합,해당없음,0.009,,,2.0,,,1.1,20.0,0.001,,,2.0,초,44.7,,0.027,,,,,0.4,,,,,,적합,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,24.0,,,,,,,86.7,,,적합,752.0,S010000939,,N,해당없음,79.6,적합,,적합,20.1,N,서울특별시교육청,,서울오륜초등학교,적합,B100000001,1,,1171011100.0,적합,2022.0,38.6,,,,서울특별시강동송파교육지원청,적합,적합,20.0,1.0,,,0.0,적합,적합,,,,해당없음,하반기,서울특별시 송파구,,2,적합,,B100000260,,,적합,해당없음,0.03,,,3.7,,,1.0,20.0,0.01,,,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,적합,적합,적합,1.1,23.0,실시,,,,,적합,122.9,적합,적합,적합,829.3,S010000941,790.0,N,적합,372.6,적합,,적합,16.6,N,서울특별시교육청,42.5,서울잠동초등학교,적합,B100000001,1,,1171010200.0,적합,2022.0,62.4,적합,,,서울특별시강동송파교육지원청,적합,적합,23.3,1.0,,,0.001,적합,적합,559.0,,,적합,상반기,서울특별시 송파구,,2,적합,,B100000260,,,적합,적합,0.035,17.0,0.0,1.0,48.3,0.0,0.96,20.0,0.001,0.0,0.0,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,1.0,적합,적합,적합,적합,,66.0,,,,,,,73.6,,,적합,612.0,S010000941,,N,적합,248.7,적합,,적합,21.6,N,서울특별시교육청,,서울잠동초등학교,적합,B100000001,1,,1171010200.0,적합,2022.0,43.2,,,,서울특별시강동송파교육지원청,적합,적합,10.0,1.0,,,0.0,적합,적합,,,,적합,하반기,서울특별시 송파구,,2,적합,,B100000260,,,적합,적합,0.02,0.0,0.0,10.0,6.3,0.0,1.3,20.0,0.0,0.0,0.0,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,적합,적합,적합,1.1,23.0,실시,,,,,적합,65.7,적합,적합,적합,879.0,S010000942,716.0,N,적합,2.0,적합,,적합,17.1,N,서울특별시교육청,42.3,서울잠신초등학교,적합,B100000001,1,,1171010100.0,적합,2022.0,68.9,적합,,,서울특별시강동송파교육지원청,적합,적합,10.0,1.0,,,0.027,적합,적합,617.0,,,적합,상반기,서울특별시 송파구,,2,해당없음,,B100000260,,,적합,적합,0.037,0.0,0.0,2.0,11.2,0.0,0.9,20.0,,0.0,0.0,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,1.0,적합,적합,미실시,미실시,,36.0,,,,,,,69.8,,,적합,832.2,S010000942,,N,적합,410.9,적합,,적합,24.6,N,서울특별시교육청,,서울잠신초등학교,적합,B100000001,1,,1171010100.0,적합,2022.0,62.4,,,,서울특별시강동송파교육지원청,적합,적합,20.0,1.0,,,0.0,적합,적합,,,,적합,하반기,서울특별시 송파구,,2,미실시,,B100000260,,,적합,적합,0.01,4.1,,0.7,78.4,3.4,1.3,20.0,,17.1,,2.0,초,,,,,,,,,N.D.,,,N.D.,,,,,,,,,,,,,,,,,,,,,,,해당없음,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,적합,적합,적합,1.3,53.0,실시,302.0,712.0,703.0,868.0,적합,60.2,적합,적합,적합,877.2,S010000943,826.0,N,적합,282.4,적합,미실시,적합,15.9,N,서울특별시교육청,38.9,서울잠실초등학교,적합,B100000001,1,미실시,1171010200.0,적합,2022.0,65.0,적합,20.0,20.0,서울특별시강동송파교육지원청,적합,적합,20.0,1.0,51.6,64.4,0.001,적합,적합,783.0,13.5,13.7,적합,상반기,서울특별시 송파구,54.3,2,미실시,55.8,B100000260,0.005,0.001,적합,적합,0.021,22.7,0.0,1.0,93.7,0.0,0.6,20.0,,0.0,0.0,2.0,초,23.1,0.023,0.023,,58.0,39.0,0.7,0.6,,,,,2.0,적합,3.0,,,54.8,,0.0,0.0,15.7,11.4,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,,,,무석면교,,,,,,,,,20.0,,56.0,사용하지 않음,사용하지 않음,,,,,,,2022,2,
적합,공립,1.0,적합,적합,적합,적합,,20.0,,,,,,,32.0,,,해당없음,752.0,S010000943,,N,적합,430.3,적합,,적합,12.0,N,서울특별시교육청,,서울잠실초등학교,적합,B100000001,1,,1171010200.0,적합,2022.0,25.0,,,,서울특별시강동송파교육지원청,해당없음,적합,13.4,1.0,,,0.01,적합,적합,,,,적합,하반기,서울특별시 송파구,,2,해당없음,,B100000260,,,적합,적합,0.01,10.9,6.1,,85.7,0.5,0.6,,,3.5,9.4,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.09,,실시,,,,,적합,42.7,적합,적합,적합,812.0,S010000944,838.0,N,해당없음,118.0,해당없음,적합,적합,28.9,N,서울특별시교육청,45.5,서울잠일초등학교,적합,B100000001,1,적합,1171010100.0,적합,2022.0,68.4,적합,,,서울특별시강동송파교육지원청,적합,적합,20.1,1.0,,,0.02,적합,적합,615.0,,,해당없음,상반기,서울특별시 송파구,,2,해당없음,,B100000260,,,적합,해당없음,0.02,,,3.0,,,2.3,20.0,,,,2.0,초,22.6,,,,,,,,,,,,,적합,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,1.0,적합,미실시,미실시,미실시,,48.0,,,,,,,108.2,,,적합,815.0,S010000944,,N,미실시,125.0,적합,,적합,28.8,N,서울특별시교육청,,서울잠일초등학교,적합,B100000001,1,,1171010100.0,적합,2022.0,61.9,,,,서울특별시강동송파교육지원청,적합,적합,23.4,1.0,,,0.03,적합,적합,,,,미실시,하반기,서울특별시 송파구,,2,미실시,,B100000260,,,적합,미실시,0.02,,,2.0,,,2.2,20.0,,,,2.0,초,,,,미실시,,,,,미실시,미실시,미실시,미실시,,,,미실시,,,,,,,,,,,,,,,,,,,해당없음,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,적합,적합,적합,1.2,11.0,실시,,,,,적합,67.0,적합,적합,적합,824.2,S010000945,300.0,N,적합,772.0,적합,미실시,적합,12.0,N,서울특별시교육청,55.0,서울잠전초등학교,적합,B100000001,1,,1171010100.0,적합,2022.0,69.3,적합,,,서울특별시강동송파교육지원청,적합,적합,20.0,1.0,,,0.001,적합,적합,300.0,,,적합,상반기,서울특별시 송파구,,2,적합,,B100000260,,,적합,적합,0.0,0.0,0.0,3.0,1.0,0.0,0.9,20.0,0.001,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,해당년이 아님,,,,,,,2022,2,
적합,공립,1.0,적합,적합,적합,적합,,24.0,,,,,,,100.1,,,적합,816.8,S010000945,,N,적합,591.6,적합,,적합,25.8,N,서울특별시교육청,,서울잠전초등학교,적합,B100000001,1,,1171010100.0,적합,2022.0,64.5,,,,서울특별시강동송파교육지원청,적합,적합,30.0,1.0,,,0.0,적합,적합,,,,적합,하반기,서울특별시 송파구,,2,적합,,B100000260,,,적합,적합,0.01,4.3,0.0,1.0,36.0,0.0,1.1,20.0,0.0,4.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,적합,적합,적합,,17.0,실시,543.6,609.1,766.0,771.0,적합,58.1,적합,적합,적합,760.0,S010000946,631.7,N,적합,491.2,적합,,적합,28.0,N,서울특별시교육청,48.2,서울중대초등학교,적합,B100000001,1,,1171010400.0,적합,2022.0,63.1,미실시,15.8,16.3,서울특별시강동송파교육지원청,적합,적합,15.0,1.0,63.7,64.2,0.023,적합,적합,318.9,28.6,29.2,적합,상반기,서울특별시 송파구,58.8,2,해당없음,59.6,B100000260,0.023,0.024,적합,적합,0.003,0.3,0.0,0.0,14.7,0.0,0.1,19.0,,0.0,0.0,2.0,초,,0.004,0.004,,17.0,17.0,0.2,0.2,,,,,1.3,,3.0,,,14.7,,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,19.0,,,,,,,,,,,,,,19.0,,14.7,,,미실시,,,,,,2022,2,
적합,공립,1.0,적합,적합,적합,적합,,17.0,,,,,,,58.8,,,적합,766.0,S010000946,,N,적합,439.4,적합,,적합,11.6,N,서울특별시교육청,,서울중대초등학교,적합,B100000001,1,,1171010400.0,적합,2022.0,54.6,,,,서울특별시강동송파교육지원청,적합,적합,14.2,1.0,,,0.02,적합,적합,,,,적합,하반기,서울특별시 송파구,,2,해당없음,,B100000260,,,적합,적합,0.0,0.3,0.0,0.7,14.7,0.0,0.2,20.0,,0.0,0.0,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,적합,적합,적합,1.1,112.0,실시,,,,,적합,39.3,적합,적합,적합,737.2,S010000947,834.0,N,적합,736.6,적합,,적합,21.0,N,서울특별시교육청,42.5,서울천동초등학교,적합,B100000001,1,,1174010500.0,적합,2022.0,68.9,적합,,,서울특별시강동송파교육지원청,적합,적합,30.0,1.0,,,0.023,적합,적합,646.0,,,적합,상반기,서울특별시 강동구,,2,적합,,B100000260,,,적합,적합,0.03,87.9,0.0,6.7,350.2,19.1,0.8,20.0,0.001,2.7,0.0,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
