,SCHUL_CODE,SCHUL_NM,ADRCD_NM,공시년도,BLKB_ITENI_MAX,DES_ITENI_MAX,ITENI_MAX,NSE_MAX,MNUT_DST_MAX,GMNSM_MNUT_DST_MAX,ULTRA_DST_MAX,HCHO_MAX,AIR_BACT_MAX,RN_MAX,O3_MAX,VOCS_MAX,BENZENE_MAX,TOLUENE_MAX,ETHY_BENZENE_MAX,XYLENE_MAX,STYLENE_MAX,ASBESTOS_MAX,CO_MAX,NO2_MAX,FALL_BACT_MAX,MITE_MAX,BLKB_ITENI_SCORE,DES_ITENI_SCORE,ITENI_SCORE,NSE_SCORE,MNUT_DST_SCORE,GMNSM_MNUT_DST_SCORE,ULTRA_DST_SCORE,HCHO_SCORE,AIR_BACT_SCORE,RN_SCORE,O3_SCORE,VOCS_SCORE,BENZENE_SCORE,TOLUENE_SCORE,ETHY_BENZENE_SCORE,XYLENE_SCORE,STYLENE_SCORE,ASBESTOS_SCORE,CO_SCORE,NO2_SCORE,FALL_BACT_SCORE,MITE_SCORE,BLKB_ITENI_WEIGHTED,DES_ITENI_WEIGHTED,ITENI_WEIGHTED,NSE_WEIGHTED,MNUT_DST_WEIGHTED,GMNSM_MNUT_DST_WEIGHTED,ULTRA_DST_WEIGHTED,HCHO_WEIGHTED,AIR_BACT_WEIGHTED,RN_WEIGHTED,O3_WEIGHTED,VOCS_WEIGHTED,BENZENE_WEIGHTED,TOLUENE_WEIGHTED,ETHY_BENZENE_WEIGHTED,XYLENE_WEIGHTED,STYLENE_WEIGHTED,ASBESTOS_WEIGHTED,CO_WEIGHTED,NO2_WEIGHTED,FALL_BACT_WEIGHTED,MITE_WEIGHTED,TOTAL_WEIGHTED_SCORE,SAFETY_GRADE,SEM_STR
39,S010000760,서울서래초등학교,서울특별시 서초구,1983,981.0,1087.0,1.2,41.3,30.59605263157895,34.85735294117647,16.555165562913906,22.749605475040255,412.7223684210526,44.717089552238804,0.022039473684210525,100.99499999999999,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.003579064039408867,0.6,0.027,5.0,20.0,3.27,3.6233333333333335,0.39999999999999997,0.7509090909090909,0.40794736842105267,0.23238235294117648,0.47300473036896873,0.22749605475040255,0.5159029605263157,0.3021424969745865,0.3673245614035088,0.2524875,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.3579064039408867,0.06,0.5399999999999999,0.00625,0.2,1.635,1.8116666666666668,0.19999999999999998,0.7509090909090909,0.40794736842105267,0.23238235294117648,0.47300473036896873,0.6824881642512076,0.5159029605263157,0.9064274909237595,0.3673245614035088,0.37873124999999996,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,1.07371921182266,0.06,0.5399999999999999,0.00625,0.2,0.4904522508374441,B,상반기
41,S010000761,서울서원초등학교,서울특별시 서초구,1984,499.0,682.0,1.5,43.8,13.8,5.6,4.4,39.0,762.0,0.0,0.034,200.1,0.0,140.1,4.1,5.8,0.0,0.003579064039408867,0.4,0.007,0.0,0.0,1.6633333333333333,2.2733333333333334,0.5,0.7963636363636363,0.184,0.03733333333333333,0.12571428571428572,0.39,0.9525,0.0,0.5666666666666668,0.50025,0.0,0.1401,0.011388888888888888,0.008285714285714285,0.0,0.3579064039408867,0.04,0.13999999999999999,0.0,0.0,0.8316666666666667,1.1366666666666667,0.25,0.7963636363636363,0.184,0.03733333333333333,0.12571428571428572,1.17,0.9525,0.0,0.5666666666666668,0.750375,0.0,0.2802,0.022777777777777775,0.01657142857142857,0.0,1.07371921182266,0.04,0.13999999999999999,0.0,0.0,0.38066157607196005,A,상반기
43,S010000762,서울서이초등학교,서울특별시 서초구,1983,420.0,605.0,1.4,43.39693597560976,54.6,61.0,34.8,39.0,737.0,32.9,0.029,71.7,0.0,12.5,10.1,16.0,0.0,0.01,1.5,0.023,0.859375,20.0,1.4,2.0166666666666666,0.4666666666666666,0.789035199556541,0.728,0.4066666666666667,0.9942857142857142,0.39,0.92125,0.22229729729729727,0.4833333333333334,0.17925000000000002,0.0,0.0125,0.028055555555555556,0.022857142857142857,0.0,1.0,0.15,0.45999999999999996,0.00107421875,0.2,0.7,1.0083333333333333,0.2333333333333333,0.789035199556541,0.728,0.4066666666666667,0.9942857142857142,1.17,0.92125,0.6668918918918918,0.4833333333333334,0.26887500000000003,0.0,0.025,0.05611111111111111,0.045714285714285714,0.0,3.0,0.15,0.45999999999999996,0.00107421875,0.2,0.5594501858171005,D,상반기
45,S010000763,서울서일초등학교,서울특별시 서초구,1986,300.0,300.0,3.0,55.0,62.2,99.0,26.4,20.0,293.4,89.0,0.004,100.99499999999999,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.01,1.0,0.036,2.0,20.0,1.0,1.0,1.0,1.0,0.8293333333333334,0.66,0.7542857142857142,0.2,0.36674999999999996,0.6013513513513513,0.06666666666666667,0.2524875,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,1.0,0.1,0.7199999999999999,0.0025,0.2,0.5,0.5,0.5,1.0,0.8293333333333334,0.66,0.7542857142857142,0.6000000000000001,0.36674999999999996,1.804054054054054,0.06666666666666667,0.37873124999999996,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,3.0,0.1,0.7199999999999999,0.0025,0.2,0.5695689403876879,D,상반기
47,S010000764,서울서초초등학교,서울특별시 서초구,1980,719.0,425.0,1.2,39.0,29.0,8.0,12.0,22.749605475040255,772.0,44.717089552238804,0.023,100.99499999999999,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.001,0.5,0.014,0.859375,20.0,2.3966666666666665,1.4166666666666667,0.39999999999999997,0.7090909090909091,0.38666666666666666,0.05333333333333334,0.34285714285714286,0.22749605475040255,0.965,0.3021424969745865,0.38333333333333336,0.2524875,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.1,0.05,0.27999999999999997,0.00107421875,0.2,1.1983333333333333,0.7083333333333334,0.19999999999999998,0.7090909090909091,0.38666666666666666,0.05333333333333334,0.34285714285714286,0.6824881642512076,0.965,0.9064274909237595,0.38333333333333336,0.37873124999999996,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,0.30000000000000004,0.05,0.27999999999999997,0.00107421875,0.2,0.3769938566391993,A,상반기
49,S010000765,서울수서초등학교,서울특별시 강남구,1992,658.0,918.0,2.0,38.0,17.6,38.088613861386136,10.4,53.6,158.0,88.1,0.031,57.9,0.0,10.2,0.0,0.0,0.0,0.01,1.1,0.01,0.0,20.0,2.1933333333333334,3.06,0.6666666666666666,0.6909090909090909,0.2346666666666667,0.2539240924092409,0.29714285714285715,0.536,0.1975,0.5952702702702702,0.5166666666666667,0.14475,0.0,0.010199999999999999,0.0,0.0,0.0,1.0,0.11000000000000001,0.19999999999999998,0.0,0.2,1.0966666666666667,1.53,0.3333333333333333,0.6909090909090909,0.2346666666666667,0.2539240924092409,0.29714285714285715,1.608,0.1975,1.7858108108108106,0.5166666666666667,0.21712499999999998,0.0,0.020399999999999998,0.0,0.0,0.0,3.0,0.11000000000000001,0.19999999999999998,0.0,0.2,0.5587338720275151,D,상반기
51,S010000766,서울신구초등학교,서울특별시 강남구,1981,411.0,660.0,1.2,32.1,29.4,31.4,13.6,24.4,731.0,20.3,0.023,105.68175438596491,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.01,0.8,0.017,1.391150442477876,20.0,1.37,2.2,0.39999999999999997,0.5836363636363636,0.39199999999999996,0.20933333333333332,0.38857142857142857,0.244,0.91375,0.13716216216216218,0.38333333333333336,0.26420438596491225,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,1.0,0.08,0.34,0.001738938053097345,0.2,0.685,1.1,0.19999999999999998,0.5836363636363636,0.39199999999999996,0.20933333333333332,0.38857142857142857,0.732,0.91375,0.41148648648648656,0.38333333333333336,0.39630657894736837,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,3.0,0.08,0.34,0.001738938053097345,0.2,0.4802432787523081,B,상반기
53,S010000767,서울신동초등학교,서울특별시 서초구,1946,550.0,858.0,1.4,46.6,38.4,37.4,6.2,13.4,237.0,49.2,0.01,221.5,1.7,6.6,2.3,4.0,3.6,0.002,0.4,0.01,1.7,20.0,1.8333333333333333,2.86,0.4666666666666666,0.8472727272727273,0.512,0.24933333333333332,0.17714285714285716,0.134,0.29625,0.3324324324324325,0.16666666666666669,0.55375,0.056666666666666664,0.0066,0.006388888888888888,0.005714285714285714,0.012,0.2,0.04,0.19999999999999998,0.002125,0.2,0.9166666666666666,1.43,0.2333333333333333,0.8472727272727273,0.512,0.24933333333333332,0.17714285714285716,0.402,0.29625,0.9972972972972974,0.16666666666666669,0.830625,0.16999999999999998,0.0132,0.012777777777777777,0.011428571428571429,0.024,0.6000000000000001,0.04,0.19999999999999998,0.002125,0.2,0.3787326923145105,A,상반기
55,S010000768,서울신중초등학교,서울특별시 서초구,1936,428.0,650.0,1.9,53.4,63.4,44.2,22.6,48.7,750.0,31.3,0.012,350.1,0.0,15.1,0.0,0.0,0.0,0.0019655172413793106,0.8,0.016,0.859375,20.0,1.4266666666666667,2.1666666666666665,0.6333333333333333,0.9709090909090908,0.8453333333333333,0.2946666666666667,0.6457142857142858,0.48700000000000004,0.9375,0.2114864864864865,0.2,0.8752500000000001,0.0,0.015099999999999999,0.0,0.0,0.0,0.19655172413793107,0.08,0.32,0.00107421875,0.2,0.7133333333333334,1.0833333333333333,0.31666666666666665,0.9709090909090908,0.8453333333333333,0.2946666666666667,0.6457142857142858,1.461,0.9375,0.6344594594594595,0.2,1.312875,0.0,0.030199999999999998,0.0,0.0,0.0,0.5896551724137932,0.08,0.32,0.00107421875,0.2,0.4834872982081802,B,상반기
57,S010000769,서울압구정초등학교,서울특별시 강남구,1976,575.0,799.0,1.6,39.5,6.0,8.4,2.8,19.5,774.0,89.3,0.027,167.1,0.0,54.8,0.0,0.0,0.0,0.001,0.9,0.006,0.0,20.0,1.9166666666666667,2.6633333333333336,0.5333333333333333,0.7181818181818181,0.08,0.056,0.08,0.195,0.9675,0.6033783783783784,0.45,0.41775,0.0,0.054799999999999995,0.0,0.0,0.0,0.1,0.09,0.12,0.0,0.2,0.9583333333333334,1.3316666666666668,0.26666666666666666,0.7181818181818181,0.08,0.056,0.08,0.585,0.9675,1.8101351351351351,0.45,0.626625,0.0,0.10959999999999999,0.0,0.0,0.0,0.30000000000000004,0.09,0.12,0.0,0.2,0.39771402818107365,A,상반기
59,S010000770,서울양재초등학교,서울특별시 서초구,1983,953.0,1067.0,1.1,31.3,48.2,96.9,22.7,10.0,257.7,28.0,0.006,100.99499999999999,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.001,0.8,0.024,4.3,20.0,3.1766666666666667,3.5566666666666666,0.3666666666666667,0.5690909090909091,0.6426666666666667,0.646,0.6485714285714286,0.1,0.322125,0.1891891891891892,0.1,0.2524875,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.1,0.08,0.48,0.005375,0.2,1.5883333333333334,1.7783333333333333,0.18333333333333335,0.5690909090909091,0.6426666666666667,0.646,0.6485714285714286,0.30000000000000004,0.322125,0.5675675675675675,0.1,0.37873124999999996,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,0.30000000000000004,0.08,0.48,0.005375,0.2,0.4244692496402699,B,상반기
61,S010000771,서울양전초등학교,서울특별시 강남구,1988,407.0,624.0,1.5,39.5,17.0,20.0,8.0,19.5,200.0,35.9,0.02,105.68175438596491,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.001,0.7,0.004,5.0,20.0,1.3566666666666667,2.08,0.5,0.7181818181818181,0.22666666666666666,0.13333333333333333,0.22857142857142856,0.195,0.25,0.24256756756756756,0.33333333333333337,0.26420438596491225,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.1,0.06999999999999999,0.08,0.00625,0.2,0.6783333333333333,1.04,0.25,0.7181818181818181,0.22666666666666666,0.13333333333333333,0.22857142857142856,0.585,0.25,0.7277027027027027,0.33333333333333337,0.39630657894736837,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,0.30000000000000004,0.06999999999999999,0.08,0.00625,0.2,0.30781249387542503,A,상반기
63,S010000772,서울언남초등학교,서울특별시 서초구,1934,612.0,901.0,1.05,28.1,35.9,70.6,20.0,10.0,405.9,70.0,0.005,100.99499999999999,1.6607692307692308,47.36363636363637,4.202954545454545,7.457441860465116,0.9913157894736843,0.0019655172413793106,0.4,0.029,1.7,20.0,2.04,3.0033333333333334,0.35000000000000003,0.510909090909091,0.47866666666666663,0.4706666666666666,0.5714285714285714,0.1,0.507375,0.47297297297297297,0.08333333333333334,0.2524875,0.05535897435897436,0.047363636363636365,0.011674873737373736,0.010653488372093024,0.0033043859649122807,0.19655172413793107,0.04,0.58,0.002125,0.2,1.02,1.5016666666666667,0.17500000000000002,0.510909090909091,0.47866666666666663,0.4706666666666666,0.5714285714285714,0.30000000000000004,0.507375,1.4189189189189189,0.08333333333333334,0.37873124999999996,0.1660769230769231,0.09472727272727273,0.02334974747474747,0.021306976744186048,0.006608771929824561,0.5896551724137932,0.04,0.58,0.002125,0.2,0.41547936495257537,B,상반기
65,S010000773,서울언북초등학교,서울특별시 강남구,1945,366.0,384.0,1.6,50.8,12.0,13.1,7.0,51.5,481.0,31.0,0.02,105.68175438596491,1.4785714285714286,69.65929203539822,19.270642201834868,20.87798165137615,7.214622641509434,0.01,0.9,0.01,3.0,20.0,1.22,1.28,0.5333333333333333,0.9236363636363636,0.16,0.08733333333333333,0.2,0.515,0.60125,0.20945945945945946,0.33333333333333337,0.26420438596491225,0.04928571428571429,0.06965929203539822,0.05352956167176352,0.0298256880733945,0.02404874213836478,1.0,0.09,0.19999999999999998,0.00375,0.2,0.61,0.64,0.26666666666666666,0.9236363636363636,0.16,0.08733333333333333,0.2,1.545,0.60125,0.6283783783783784,0.33333333333333337,0.39630657894736837,0.14785714285714285,0.13931858407079645,0.10705912334352705,0.059651376146789,0.04809748427672956,3.0,0.09,0.19999999999999998,0.00375,0.2,0.47216538022683757,B,상반기
67,S010000774,서울언주초등학교,서울특별시 강남구,1927,557.0,785.0,3.0,48.0,8.3,43.0,8.3,13.4,355.0,19.4,0.01,117.0,0.3,21.0,1.6,3.6,0.6,0.0022142857142857146,0.3,0.01,5.3,20.0,1.8566666666666667,2.6166666666666667,1.0,0.8727272727272727,0.11066666666666668,0.2866666666666667,0.23714285714285716,0.134,0.44375,0.13108108108108107,0.16666666666666669,0.2925,0.01,0.021,0.0044444444444444444,0.005142857142857143,0.002,0.22142857142857145,0.03,0.19999999999999998,0.006625,0.2,0.9283333333333333,1.3083333333333333,0.5,0.8727272727272727,0.11066666666666668,0.2866666666666667,0.23714285714285716,0.402,0.44375,0.3932432432432432,0.16666666666666669,0.43875,0.03,0.042,0.008888888888888889,0.010285714285714285,0.004,0.6642857142857144,0.03,0.19999999999999998,0.006625,0.2,0.33110751623819806,A,상반기
69,S010000775,서울역삼초등학교,서울특별시 강남구,1978,482.0,664.0,1.3,46.9,55.7,84.7,9.6,13.4,558.6,38.4,0.01,254.9,1.2,8.9,4.5,24.0,2.3,0.002,0.4,0.01,5.0,20.0,1.6066666666666667,2.2133333333333334,0.43333333333333335,0.8527272727272727,0.7426666666666667,0.5646666666666667,0.2742857142857143,0.134,0.69825,0.2594594594594595,0.16666666666666669,0.63725,0.04,0.0089,0.0125,0.03428571428571429,0.007666666666666666,0.2,0.04,0.19999999999999998,0.00625,0.2,0.8033333333333333,1.1066666666666667,0.21666666666666667,0.8527272727272727,0.7426666666666667,0.5646666666666667,0.2742857142857143,0.402,0.69825,0.7783783783783784,0.16666666666666669,0.955875,0.12,0.0178,0.025,0.06857142857142857,0.015333333333333332,0.6000000000000001,0.04,0.19999999999999998,0.00625,0.2,0.40250626336194506,B,상반기
71,S010000776,서울영희초등학교,서울특별시 강남구,1946,572.0,656.0,1.9,36.7,22.2,19.0,15.4,19.5,770.0,51.1,0.039,105.68175438596491,1.4785714285714286,69.65929203539822,19.270642201834868,20.87798165137615,7.214622641509434,0.01,0.8,0.008,10.0,20.0,1.9066666666666667,2.1866666666666665,0.6333333333333333,0.6672727272727274,0.296,0.12666666666666668,0.44,0.195,0.9625,0.3452702702702703,0.65,0.26420438596491225,0.04928571428571429,0.06965929203539822,0.05352956167176352,0.0298256880733945,0.02404874213836478,1.0,0.08,0.16,0.0125,0.2,0.9533333333333334,1.0933333333333333,0.31666666666666665,0.6672727272727274,0.296,0.12666666666666668,0.44,0.585,0.9625,1.0358108108108108,0.65,0.39630657894736837,0.14785714285714285,0.13931858407079645,0.10705912334352705,0.059651376146789,0.04809748427672956,3.0,0.08,0.16,0.0125,0.2,0.5216988103511769,C,상반기
73,S010000777,서울왕북초등학교,서울특별시 강남구,1963,659.0,1065.0,1.5,37.1,35.0,28.4,25.8,24.4,773.0,40.0,0.026,105.68175438596491,1.7435338345864662,70.63088235294117,10.480000000000002,18.942537313432837,6.083458646616541,0.01,0.7,0.011,1.391150442477876,20.0,2.1966666666666668,3.55,0.5,0.6745454545454546,0.4666666666666667,0.18933333333333333,0.7371428571428572,0.244,0.96625,0.2702702702702703,0.43333333333333335,0.26420438596491225,0.05811779448621554,0.07063088235294117,0.02911111111111112,0.02706076759061834,0.020278195488721805,1.0,0.06999999999999999,0.21999999999999997,0.001738938053097345,0.2,1.0983333333333334,1.775,0.25,0.6745454545454546,0.4666666666666667,0.18933333333333333,0.7371428571428572,0.732,0.96625,0.8108108108108109,0.43333333333333335,0.39630657894736837,0.17435338345864662,0.14126176470588234,0.05822222222222224,0.05412153518123668,0.04055639097744361,3.0,0.06999999999999999,0.21999999999999997,0.001738938053097345,0.2,0.5677262092141676,D,상반기
75,S010000778,서울우암초등학교,서울특별시 서초구,1994,705.0,1027.0,1.7,42.3,30.59605263157895,34.85735294117647,16.555165562913906,22.646579476861167,412.7223684210526,43.31505219206681,0.022039473684210525,100.99499999999999,1.6268595041322313,29.945725806451613,6.846639004149377,11.472107438016529,3.1730705394190872,0.003944444444444445,0.6044117647058824,0.012525925925925925,0.859375,18.51006036217304,2.35,3.4233333333333333,0.5666666666666667,0.769090909090909,0.40794736842105267,0.23238235294117648,0.47300473036896873,0.22646579476861167,0.5159029605263157,0.292669271568019,0.3673245614035088,0.2524875,0.054228650137741044,0.029945725806451613,0.019018441678192714,0.016388724911452185,0.010576901798063624,0.3944444444444445,0.06044117647058824,0.2505185185185185,0.00107421875,0.1851006036217304,1.175,1.7116666666666667,0.2833333333333333,0.769090909090909,0.40794736842105267,0.23238235294117648,0.47300473036896873,0.679397384305835,0.5159029605263157,0.8780078147040569,0.3673245614035088,0.37873124999999996,0.16268595041322315,0.059891451612903226,0.03803688335638543,0.03277744982290437,0.021153803596127247,1.1833333333333336,0.06044117647058824,0.2505185185185185,0.00107421875,0.1851006036217304,0.4484910327844334,B,상반기
77,S010000779,서울원명초등학교,서울특별시 서초구,1989,395.0,832.0,1.2,47.3,29.0,23.0,11.0,32.0,715.0,36.0,0.01,100.99499999999999,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.003579064039408867,0.7,0.01,2.0,20.0,1.3166666666666667,2.7733333333333334,0.39999999999999997,0.86,0.38666666666666666,0.15333333333333332,0.3142857142857143,0.32,0.89375,0.24324324324324326,0.16666666666666669,0.2524875,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.3579064039408867,0.06999999999999999,0.19999999999999998,0.0025,0.2,0.6583333333333333,1.3866666666666667,0.19999999999999998,0.86,0.38666666666666666,0.15333333333333332,0.3142857142857143,0.96,0.89375,0.7297297297297298,0.16666666666666669,0.37873124999999996,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,1.07371921182266,0.06999999999999999,0.19999999999999998,0.0025,0.2,0.41738992012246073,B,상반기
79,S010000780,서울원촌초등학교,서울특별시 서초구,1979,426.0,399.0,1.0,34.74,47.4,39.6,34.0,72.5,638.0,0.0,0.0,71.5,0.0,28.3,10.5,23.5,14.3,0.01,0.7,0.011,0.0,20.0,1.42,1.33,0.3333333333333333,0.6316363636363637,0.632,0.264,0.9714285714285714,0.725,0.7975,0.0,0.0,0.17875,0.0,0.028300000000000002,0.029166666666666667,0.03357142857142857,0.04766666666666667,1.0,0.06999999999999999,0.21999999999999997,0.0,0.2,0.71,0.665,0.16666666666666666,0.6316363636363637,0.632,0.264,0.9714285714285714,2.175,0.7975,0.0,0.0,0.268125,0.0,0.056600000000000004,0.058333333333333334,0.06714285714285714,0.09533333333333334,3.0,0.06999999999999999,0.21999999999999997,0.0,0.2,0.5022166420700512,C,상반기
81,S010000781,서울이수초등학교,서울특별시 서초구,1977,391.0,735.0,1.3,36.8,31.4,34.85735294117647,24.6,43.9,64.0,45.57369458128079,0.015,100.99499999999999,1.7539256198347106,64.64169960474308,12.092168674698794,20.5454,5.707551020408163,0.0,0.4,0.027,0.859375,20.0,1.3033333333333332,2.45,0.43333333333333335,0.6690909090909091,0.41866666666666663,0.23238235294117648,0.7028571428571428,0.439,0.08,0.3079303687924378,0.25,0.2524875,0.058464187327823686,0.06464169960474309,0.03358935742971887,0.02935057142857143,0.01902517006802721,0.0,0.04,0.5399999999999999,0.00107421875,0.2,0.6516666666666666,1.225,0.21666666666666667,0.6690909090909091,0.41866666666666663,0.23238235294117648,0.7028571428571428,1.317,0.08,0.9237911063773134,0.25,0.37873124999999996,0.17539256198347106,0.12928339920948617,0.06717871485943774,0.05870114285714286,0.03805034013605442,0.0,0.04,0.5399999999999999,0.00107421875,0.2,0.37797877904827887,A,상반기
83,S010000782,서울일원초등학교,서울특별시 강남구,1984,973.0,1026.0,1.0,31.3,42.7,85.6,23.8,10.0,710.3,44.717089552238804,0.004,11.0,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.003579064039408867,0.5,0.04,1.3,21.0,3.243333333333333,3.42,0.3333333333333333,0.5690909090909091,0.5693333333333334,0.5706666666666667,0.68,0.1,0.887875,0.3021424969745865,0.06666666666666667,0.0275,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.3579064039408867,0.05,0.7999999999999999,0.0016250000000000001,0.21,1.6216666666666666,1.71,0.16666666666666666,0.5690909090909091,0.5693333333333334,0.5706666666666667,0.68,0.30000000000000004,0.887875,0.9064274909237595,0.06666666666666667,0.04125,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,1.07371921182266,0.05,0.7999999999999999,0.0016250000000000001,0.21,0.48969014918303166,B,상반기
85,S010000783,서울잠원초등학교,서울특별시 서초구,1978,329.0,662.0,2.1,36.5,37.2,48.0,20.0,29.2,791.0,73.4,0.03,100.99499999999999,1.7539256198347106,64.64169960474308,12.092168674698794,20.5454,5.707551020408163,0.0031660516605166054,0.4,0.021,0.0,20.0,1.0966666666666667,2.2066666666666666,0.7000000000000001,0.6636363636363637,0.49600000000000005,0.32,0.5714285714285714,0.292,0.98875,0.495945945945946,0.5,0.2524875,0.058464187327823686,0.06464169960474309,0.03358935742971887,0.02935057142857143,0.01902517006802721,0.31660516605166056,0.04,0.42,0.0,0.2,0.5483333333333333,1.1033333333333333,0.35000000000000003,0.6636363636363637,0.49600000000000005,0.32,0.5714285714285714,0.8759999999999999,0.98875,1.487837837837838,0.5,0.37873124999999996,0.17539256198347106,0.12928339920948617,0.06717871485943774,0.05870114285714286,0.03805034013605442,0.9498154981549817,0.04,0.42,0.0,0.2,0.47102147030772773,B,상반기
87,S010000784,서울청담초등학교,서울특별시 강남구,1980,485.0,569.0,1.8,41.7,6.0,15.0,3.0,34.1,726.0,22.7,0.042,131.4,0.0,11.0,10.2,15.7,0.0,0.003579064039408867,0.8,0.011,1.391150442477876,0.0,1.6166666666666667,1.8966666666666667,0.6,0.7581818181818182,0.08,0.1,0.08571428571428572,0.341,0.9075,0.15337837837837837,0.7000000000000001,0.3285,0.0,0.011,0.028333333333333332,0.022428571428571426,0.0,0.3579064039408867,0.08,0.21999999999999997,0.001738938053097345,0.0,0.8083333333333333,0.9483333333333334,0.3,0.7581818181818182,0.08,0.1,0.08571428571428572,1.0230000000000001,0.9075,0.4601351351351351,0.7000000000000001,0.49275,0.0,0.022,0.056666666666666664,0.04485714285714285,0.0,1.07371921182266,0.08,0.21999999999999997,0.001738938053097345,0.0,0.37104226659533973,A,상반기
89,S010000785,서울포이초등학교,서울특별시 강남구,1990,894.0,783.0,1.6,49.7,65.2,57.7,18.9,7.0,177.0,56.0,0.023,57.6,2.6,7.9,3.5,4.2,0.9,0.0,0.5,0.03,1.0,20.0,2.98,2.61,0.5333333333333333,0.9036363636363637,0.8693333333333334,0.3846666666666667,0.5399999999999999,0.07,0.22125,0.3783783783783784,0.38333333333333336,0.14400000000000002,0.08666666666666667,0.0079,0.009722222222222222,0.006,0.003,0.0,0.05,0.6,0.00125,0.2,1.49,1.305,0.26666666666666666,0.9036363636363637,0.8693333333333334,0.3846666666666667,0.5399999999999999,0.21000000000000002,0.22125,1.135135135135135,0.38333333333333336,0.21600000000000003,0.26,0.0158,0.019444444444444445,0.012,0.006,0.0,0.05,0.6,0.00125,0.2,0.4131598156007248,B,상반기
91,S010000786,서울학동초등학교,서울특별시 강남구,1979,701.0,1084.0,1.1,34.8,40.2,72.8,7.5,14.3,395.8,33.0,0.02,61.5,5.0,18.9,2.5,2.9,0.0,0.01,0.5,0.03,1.5,20.0,2.3366666666666664,3.6133333333333333,0.3666666666666667,0.6327272727272727,0.536,0.48533333333333334,0.21428571428571427,0.14300000000000002,0.49475,0.22297297297297297,0.33333333333333337,0.15375,0.16666666666666666,0.0189,0.006944444444444444,0.004142857142857143,0.0,1.0,0.05,0.6,0.001875,0.2,1.1683333333333332,1.8066666666666666,0.18333333333333335,0.6327272727272727,0.536,0.48533333333333334,0.21428571428571427,0.42900000000000005,0.49475,0.6689189189189189,0.33333333333333337,0.230625,0.5,0.0378,0.013888888888888888,0.008285714285714285,0.0,3.0,0.05,0.6,0.001875,0.2,0.5270525685957503,C,상반기
93,S010000897,서울가동초등학교,서울특별시 송파구,1990,577.0,943.0,1.1,41.4,69.2,87.1,19.8,30.0,788.4,20.0,0.009,54.8,0.0,11.9,0.0,4.7,0.0,0.003944444444444445,0.9,0.034,1.0,20.0,1.9233333333333333,3.1433333333333335,0.3666666666666667,0.7527272727272727,0.9226666666666667,0.5806666666666667,0.5657142857142857,0.3,0.9854999999999999,0.13513513513513514,0.15,0.13699999999999998,0.0,0.0119,0.0,0.006714285714285714,0.0,0.3944444444444445,0.09,0.68,0.00125,0.2,0.9616666666666667,1.5716666666666668,0.18333333333333335,0.7527272727272727,0.9226666666666667,0.5806666666666667,0.5657142857142857,0.8999999999999999,0.9854999999999999,0.40540540540540543,0.15,0.20549999999999996,0.0,0.0238,0.0,0.013428571428571429,0.0,1.1833333333333336,0.09,0.68,0.00125,0.2,0.47166631220949407,B,상반기
