SCHUL_NM,ADRCD_NM,SCHUL_KND_SC_CODE,SEM_STR,AIR_BACT,FALL_BACT,MITE,RN,O3,ASBESTOS
중평중학교,서울특별시 노원구,3,하반기,201.0,0.0,19.0,38.0,0.02,0.0
창동중학교,서울특별시 도봉구,3,상반기,264.0,0.0,20.0,28.0,0.035,0.01
창동중학교,서울특별시 도봉구,3,하반기,264.0,1.603230313293819,20.0,28.0,0.03,0.0
창북중학교,서울특별시 도봉구,3,상반기,452.0,0.0,20.0,0.0,0.03,0.01
창북중학교,서울특별시 도봉구,3,하반기,173.0,0.0,20.0,36.0,0.02,0.0
창일중학교,서울특별시 도봉구,3,상반기,90.0,1.603230313293819,20.0,76.0,0.02,0.01
창일중학교,서울특별시 도봉구,3,하반기,225.0,0.0,0.0,25.0,0.03,0.0
태랑중학교,서울특별시 노원구,3,상반기,199.5,7.0,20.0,14.0,0.03,0.0
태랑중학교,서울특별시 노원구,3,하반기,155.0,1.603230313293819,20.0,21.0,0.01,0.0
하계중학교,서울특별시 노원구,3,상반기,292.0,1.0,20.0,25.0,0.019,0.01
하계중학교,서울특별시 노원구,3,하반기,292.0,1.603230313293819,20.0,25.0,0.01,0.01
한천중학교,서울특별시 노원구,3,상반기,360.0,1.603230313293819,20.0,57.0,0.002,0.01
한천중학교,서울특별시 노원구,3,하반기,258.0,0.0,20.0,74.0,0.02,0.01
구산중학교,서울특별시 은평구,3,상반기,499.0,1.0,20.0,49.4,0.019,0.003964597478176527
구산중학교,서울특별시 은평구,3,하반기,499.0,1.0,0.0,49.4,0.01,0.003964597478176527
덕산중학교,서울특별시 은평구,3,상반기,373.0,2.0,20.0,63.3,0.012,0.003964597478176527
덕산중학교,서울특별시 은평구,3,하반기,153.0,1.0,20.0,14.2,0.01,0.003964597478176527
불광중학교,서울특별시 은평구,3,상반기,142.0,1.0,20.0,50.0,0.03,0.003964597478176527
불광중학교,서울특별시 은평구,3,하반기,89.0,1.0,20.0,62.0,0.03,0.003964597478176527
상신중학교,서울특별시 은평구,3,상반기,129.0,1.0,20.0,26.0,0.02,0.003964597478176527
상신중학교,서울특별시 은평구,3,하반기,246.0,1.0,20.0,37.0,0.02,0.003964597478176527
서연중학교,서울특별시 서대문구,3,상반기,336.6977637130801,1.603230313293819,17.980964673913046,45.43074929577464,0.021434327176781006,0.003964597478176527
서연중학교,서울특별시 서대문구,3,하반기,84.0,2.0,20.0,33.0,0.01,0.003964597478176527
서울여자중학교,서울특별시 마포구,3,상반기,103.0,2.0,20.0,23.0,0.02,0.001
서울여자중학교,서울특별시 마포구,3,하반기,291.0,5.0,20.0,44.0,0.02,0.0
성사중학교,서울특별시 마포구,3,상반기,93.0,4.5,20.0,23.0,0.0015,0.001
성사중학교,서울특별시 마포구,3,하반기,183.0,2.1,20.0,76.0,0.02,0.0
성산중학교,서울특별시 마포구,3,상반기,158.5,0.5,20.0,5.0,0.02,0.0
성산중학교,서울특별시 마포구,3,하반기,115.0,2.0,20.0,38.0,0.02,0.0
성서중학교,서울특별시 마포구,3,상반기,125.0,2.0,20.0,28.0,0.02,0.003964597478176527
성서중학교,서울특별시 마포구,3,하반기,108.0,3.0,20.0,19.0,0.03,0.003964597478176527
신수중학교,서울특별시 마포구,3,상반기,143.5,1.0,20.0,46.5,0.014499999999999999,0.01
신수중학교,서울특별시 마포구,3,하반기,494.6,2.0,0.0,0.0,0.02,0.0
신연중학교,서울특별시 서대문구,3,상반기,130.0,0.0,20.0,68.0,0.02,0.0
신연중학교,서울특별시 서대문구,3,하반기,72.0,1.0,20.0,77.0,0.01,0.0
아현중학교,서울특별시 마포구,3,상반기,125.0,3.0,20.0,38.6,0.010499999999999999,0.003964597478176527
아현중학교,서울특별시 마포구,3,하반기,743.0,2.0,20.0,19.9,0.01,0.003964597478176527
연북중학교,서울특별시 서대문구,3,상반기,156.0,1.603230313293819,17.980964673913046,24.0,0.02,0.003964597478176527
연북중학교,서울특별시 서대문구,3,하반기,130.0,1.603230313293819,17.980964673913046,90.0,0.02,0.003964597478176527
연서중학교,서울특별시 은평구,3,상반기,395.0,1.0,20.0,45.43074929577464,0.012,0.003964597478176527
연서중학교,서울특별시 은평구,3,하반기,393.0,3.0,20.0,29.2,0.01,0.003964597478176527
연신중학교,서울특별시 은평구,3,상반기,564.5,2.0,20.0,22.6,0.013000000000000001,0.0
연신중학교,서울특별시 은평구,3,하반기,263.6,1.5,20.0,6.5,0.01,0.0
연천중학교,서울특별시 은평구,3,상반기,162.5,1.5,17.980964673913046,37.5,0.014,0.01
연천중학교,서울특별시 은평구,3,하반기,249.0,2.0,0.0,37.5,0.01,0.0
연희중학교,서울특별시 서대문구,3,상반기,668.0,1.603230313293819,20.0,31.6,0.06,0.0
연희중학교,서울특별시 서대문구,3,하반기,629.0,1.603230313293819,20.0,59.1,0.02,0.003964597478176527
은평중학교,서울특별시 은평구,3,상반기,124.4,0.0,20.0,49.0,0.02,0.003964597478176527
은평중학교,서울특별시 은평구,3,하반기,491.9,1.603230313293819,20.0,55.8,0.02,0.003964597478176527
중암중학교,서울특별시 마포구,3,상반기,90.5,1.5,10.0,12.3,0.016,0.0
중암중학교,서울특별시 마포구,3,하반기,273.0,2.0,20.0,21.6,0.0,0.0
증산중학교,서울특별시 은평구,3,상반기,93.0,0.0,20.0,66.0,0.02,0.01
증산중학교,서울특별시 은평구,3,하반기,60.3,1.603230313293819,17.980964673913046,81.4,0.03,0.0
홍은중학교,서울특별시 서대문구,3,상반기,85.3,0.0,20.0,38.0,0.02,0.001
홍은중학교,서울특별시 서대문구,3,하반기,55.0,1.0,20.0,90.0,0.0,0.0
경수중학교,서울특별시 성동구,3,상반기,277.5,0.5,20.0,47.0,0.0165,0.003964597478176527
경수중학교,서울특별시 성동구,3,하반기,311.5,0.0,20.0,49.0,0.01,0.003964597478176527
광남중학교,서울특별시 광진구,3,상반기,282.1,0.5,20.0,14.0,0.0115,0.003964597478176527
광남중학교,서울특별시 광진구,3,하반기,338.1,0.0,20.0,16.0,0.01,0.003964597478176527
광양중학교,서울특별시 광진구,3,상반기,54.0,1.603230313293819,20.0,33.2,0.010499999999999999,0.01
광양중학교,서울특별시 광진구,3,하반기,353.0,1.603230313293819,20.0,32.7,0.02,0.01
광장중학교,서울특별시 광진구,3,상반기,259.0,0.0,20.0,7.1,0.01,0.01
광장중학교,서울특별시 광진구,3,하반기,375.7,0.0,17.980964673913046,67.9,0.01,0.01
광진중학교,서울특별시 광진구,3,상반기,78.65,0.0,20.0,32.0,0.01,0.003964597478176527
광진중학교,서울특별시 광진구,3,하반기,272.8,0.0,20.0,28.0,0.01,0.003964597478176527
광희중학교,서울특별시 성동구,3,상반기,137.2,0.0,20.0,52.0,0.015,0.001
광희중학교,서울특별시 성동구,3,하반기,271.0,0.0,20.0,52.0,0.01,0.01
구의중학교,서울특별시 광진구,3,상반기,185.5,0.0,20.0,21.0,0.01,0.003964597478176527
구의중학교,서울특별시 광진구,3,하반기,655.5,0.0,20.0,43.0,0.03,0.003964597478176527
동마중학교,서울특별시 성동구,3,상반기,664.9,1.0,20.0,57.0,0.01,0.003964597478176527
동마중학교,서울특별시 성동구,3,하반기,73.2,0.0,20.0,30.4,0.01,0.003964597478176527
무학중학교,서울특별시 성동구,3,상반기,0.0,3.0,20.0,19.5,0.02,0.0
무학중학교,서울특별시 성동구,3,하반기,123.2,1.0,20.0,16.0,0.02,0.003964597478176527
성수중학교,서울특별시 성동구,3,상반기,394.0,5.0,20.0,57.1,0.02,0.003964597478176527
성수중학교,서울특별시 성동구,3,하반기,312.0,2.0,20.0,42.1,0.01,0.003964597478176527
성원중학교,서울특별시 성동구,3,상반기,276.7,3.7,20.0,64.3,0.01,0.003964597478176527
성원중학교,서울특별시 성동구,3,하반기,117.1,1.0,17.980964673913046,37.9,0.01,0.003964597478176527
신양중학교,서울특별시 광진구,3,상반기,147.0,1.603230313293819,0.0,41.6,0.015,0.003964597478176527
신양중학교,서울특별시 광진구,3,하반기,465.0,1.603230313293819,0.0,40.7,0.0,0.003964597478176527
옥정중학교,서울특별시 성동구,3,상반기,196.9,1.603230313293819,17.980964673913046,14.0,0.01,0.003964597478176527
옥정중학교,서울특별시 성동구,3,하반기,187.5,1.603230313293819,17.980964673913046,34.0,0.01,0.003964597478176527
용곡중학교,서울특별시 광진구,3,상반기,106.3,0.0,20.0,19.0,0.01,0.01
용곡중학교,서울특별시 광진구,3,하반기,530.5,0.0,20.0,0.0,0.01,0.01
자양중학교,서울특별시 광진구,3,상반기,0.0,1.0,20.0,19.6,0.01,0.01
자양중학교,서울특별시 광진구,3,하반기,184.3,1.603230313293819,17.980964673913046,16.0,0.01,0.003964597478176527
행당중학교,서울특별시 성동구,3,상반기,147.0,0.0,20.0,45.43074929577464,0.01,0.003964597478176527
행당중학교,서울특별시 성동구,3,하반기,343.3,0.0,20.0,20.0,0.01,0.003964597478176527
강북중학교,서울특별시 강북구,3,상반기,716.0,1.603230313293819,20.0,22.7,0.023,0.003964597478176527
강북중학교,서울특별시 강북구,3,하반기,208.0,1.603230313293819,20.0,56.0,0.01,0.003964597478176527
번동중학교,서울특별시 강북구,3,상반기,72.0,1.603230313293819,20.0,101.0,0.018,0.003964597478176527
번동중학교,서울특별시 강북구,3,하반기,87.0,1.603230313293819,20.0,101.0,0.01,0.003964597478176527
북악중학교,서울특별시 성북구,3,상반기,429.5,0.0,0.0,32.1,0.0125,0.0
북악중학교,서울특별시 성북구,3,하반기,133.0,1.603230313293819,20.0,40.0,0.03,0.01
삼선중학교,서울특별시 성북구,3,상반기,386.0,1.603230313293819,20.0,94.8,0.013,0.01
삼선중학교,서울특별시 성북구,3,하반기,169.0,1.603230313293819,20.0,84.0,0.01,0.0
석관중학교,서울특별시 성북구,3,상반기,549.0,0.0,20.0,30.8,0.034,0.0
석관중학교,서울특별시 성북구,3,하반기,522.0,1.603230313293819,20.0,22.8,0.01,0.01
수송중학교,서울특별시 강북구,3,상반기,702.0,1.603230313293819,20.0,54.8,0.02,0.01
수송중학교,서울특별시 강북구,3,하반기,94.0,1.603230313293819,20.0,28.0,0.01,0.0
수유중학교,서울특별시 강북구,3,상반기,152.0,1.603230313293819,20.0,85.0,0.017,0.005
수유중학교,서울특별시 강북구,3,하반기,402.0,1.603230313293819,20.0,85.0,0.01,0.0
월곡중학교,서울특별시 성북구,3,상반기,131.0,1.603230313293819,20.0,40.0,0.016,0.003964597478176527
월곡중학교,서울특별시 성북구,3,하반기,140.0,1.603230313293819,20.0,40.0,0.01,0.003964597478176527
인수중학교,서울특별시 강북구,3,상반기,559.5,1.0,20.0,25.1,0.010499999999999999,0.003964597478176527
인수중학교,서울특별시 강북구,3,하반기,395.0,1.603230313293819,20.0,36.0,0.01,0.003964597478176527
장위중학교,서울특별시 성북구,3,상반기,218.0,1.603230313293819,10.0,23.25,0.022,0.003964597478176527
장위중학교,서울특별시 성북구,3,하반기,800.0,1.603230313293819,100.0,148.0,0.06,0.01
종암중학교,서울특별시 성북구,3,상반기,446.0,1.603230313293819,20.0,98.05,0.0245,0.01
종암중학교,서울특별시 성북구,3,하반기,101.0,1.603230313293819,20.0,148.0,0.015,0.0
화계중학교,서울특별시 강북구,3,상반기,778.0,1.603230313293819,20.0,147.4,0.017,0.003964597478176527
화계중학교,서울특별시 강북구,3,하반기,157.0,1.603230313293819,20.0,52.0,0.01,0.003964597478176527
금호여자중학교,서울특별시 중구,3,상반기,127.0,2.5,20.0,69.0,0.03,0.002
금호여자중학교,서울특별시 중구,3,하반기,109.0,1.0,20.0,47.0,0.02,0.0
덕수중학교,서울특별시 중구,3,상반기,193.0,5.0,20.0,36.0,0.04,0.002
덕수중학교,서울특별시 중구,3,하반기,191.0,5.0,20.0,15.0,0.0,0.0
선린중학교,서울특별시 용산구,3,상반기,186.0,3.0,20.0,75.0,0.02,0.001
선린중학교,서울특별시 용산구,3,하반기,186.0,3.0,20.0,75.0,0.02,0.0
용강중학교,서울특별시 용산구,3,상반기,161.5,1.5,20.0,20.0,0.01,0.01
용강중학교,서울특별시 용산구,3,하반기,154.0,0.0,20.0,24.2,0.01,0.01
용산중학교,서울특별시 용산구,3,상반기,170.5,4.0,20.0,35.0,0.02,0.0015
용산중학교,서울특별시 용산구,3,하반기,192.5,3.0,20.0,35.0,0.02,0.0
장원중학교,서울특별시 중구,3,상반기,116.3,1.0,20.0,36.0,0.02,0.001
장원중학교,서울특별시 중구,3,하반기,111.0,1.0,20.0,45.0,0.02,0.0
창덕여자중학교,서울특별시 중구,3,상반기,184.0,1.0,20.0,100.0,0.03,0.002
창덕여자중학교,서울특별시 중구,3,하반기,110.0,1.0,20.0,110.0,0.02,0.0
청운중학교,서울특별시 종로구,3,상반기,130.0,3.0,20.0,91.0,0.02,0.002
청운중학교,서울특별시 종로구,3,하반기,125.0,2.0,20.0,34.0,0.02,0.0
한강중학교,서울특별시 용산구,3,상반기,103.0,1.0,0.0,22.8,0.010499999999999999,0.003964597478176527
한강중학교,서울특별시 용산구,3,하반기,392.0,2.0,0.0,38.9,0.01,0.003964597478176527
서울체육중학교,서울특별시 송파구,3,상반기,304.0,1.603230313293819,17.980964673913046,0.86,0.011,0.003964597478176527
서울체육중학교,서울특별시 송파구,3,하반기,422.5,1.603230313293819,17.980964673913046,42.05,0.01,0.003964597478176527
삼각산중학교,서울특별시 강북구,3,상반기,201.5,1.603230313293819,20.0,105.0,0.0115,0.003964597478176527
삼각산중학교,서울특별시 강북구,3,하반기,1.5,1.603230313293819,20.0,89.0,0.01,0.003964597478176527
을지중학교,서울특별시 노원구,3,상반기,217.0,0.0,20.0,45.43074929577464,0.01,0.003964597478176527
을지중학교,서울특별시 노원구,3,하반기,390.0,1.603230313293819,20.0,55.0,0.03,0.003964597478176527
구암중학교,서울특별시 관악구,3,상반기,156.0,1.603230313293819,1.0,45.43074929577464,0.0245,0.003964597478176527
구암중학교,서울특별시 관악구,3,하반기,104.0,1.603230313293819,20.0,148.0,0.02,0.0
경일중학교,서울특별시 성동구,3,상반기,110.94999999999999,0.0,20.0,15.7,0.01,0.003964597478176527
경일중학교,서울특별시 성동구,3,하반기,218.0,0.0,20.0,55.0,0.01,0.003964597478176527
마장중학교,서울특별시 성동구,3,상반기,163.35,0.0,20.0,59.0,0.01,0.0
마장중학교,서울특별시 성동구,3,하반기,181.6,0.0,20.0,59.0,0.01,0.01
개운중학교,서울특별시 성북구,3,상반기,211.5,2.0,20.0,45.43074929577464,0.021434327176781006,0.003964597478176527
개운중학교,서울특별시 성북구,3,하반기,121.0,1.603230313293819,20.0,69.0,0.02,0.003964597478176527
양진중학교,서울특별시 광진구,3,상반기,99.1,1.0,20.0,66.0,0.01,0.003964597478176527
양진중학교,서울특별시 광진구,3,하반기,84.77,0.0,17.980964673913046,35.0,0.01,0.003964597478176527
염경중학교,서울특별시 강서구,3,상반기,229.0,0.0,0.0,46.0,0.01,0.003964597478176527
염경중학교,서울특별시 강서구,3,하반기,135.0,1.603230313293819,0.0,24.2,0.01,0.003964597478176527
효문중학교,서울특별시 도봉구,3,상반기,562.5,1.603230313293819,20.0,45.43074929577464,0.015,0.003964597478176527
효문중학교,서울특별시 도봉구,3,하반기,777.0,1.603230313293819,20.0,45.43074929577464,0.02,0.01
상암중학교,서울특별시 마포구,3,상반기,109.0,1.3,20.0,45.43074929577464,0.02,0.003964597478176527
상암중학교,서울특별시 마포구,3,하반기,226.0,0.7,20.0,141.0,0.0,0.003964597478176527
수명중학교,서울특별시 강서구,3,상반기,278.0,1.0,20.0,45.43074929577464,0.02,0.003964597478176527
수명중학교,서울특별시 강서구,3,하반기,307.0,3.0,20.0,69.0,0.03,0.003964597478176527
진관중학교,서울특별시 은평구,3,상반기,123.0,4.0,20.0,31.4,0.012,0.003964597478176527
진관중학교,서울특별시 은평구,3,하반기,467.6,1.603230313293819,20.0,61.7,0.03,0.003964597478176527
목운중학교,서울특별시 양천구,3,상반기,136.0,3.0,20.0,26.0,0.018,0.003964597478176527
목운중학교,서울특별시 양천구,3,하반기,430.0,0.0,20.0,24.0,0.02,0.003964597478176527
솔샘중학교,서울특별시 강북구,3,상반기,233.0,1.0,20.0,73.0,0.02,0.003964597478176527
솔샘중학교,서울특별시 강북구,3,하반기,268.0,1.0,20.0,73.0,0.02,0.003964597478176527
인왕중학교,서울특별시 서대문구,3,상반기,119.0,1.0,20.0,45.43074929577464,0.013,0.003964597478176527
인왕중학교,서울특별시 서대문구,3,하반기,280.0,2.0,20.0,45.5,0.01,0.003964597478176527
문현중학교,서울특별시 송파구,3,상반기,140.5,3.0,20.0,55.0,0.02,0.003964597478176527
문현중학교,서울특별시 송파구,3,하반기,168.0,4.0,20.0,45.43074929577464,0.02,0.003964597478176527
강명중학교,서울특별시 강동구,3,상반기,451.6,1.5,20.0,45.43074929577464,0.021434327176781006,0.003964597478176527
강명중학교,서울특별시 강동구,3,하반기,287.0,1.0,20.0,64.4,0.01,0.003964597478176527
강동중학교,서울특별시 강동구,3,상반기,411.0,1.603230313293819,20.0,78.9,0.01,0.003964597478176527
강동중학교,서울특별시 강동구,3,하반기,471.0,1.603230313293819,20.0,78.9,0.02,0.003964597478176527
신도중학교,서울특별시 은평구,3,상반기,179.0,3.0,20.0,75.0,0.01,0.003964597478176527
신도중학교,서울특별시 은평구,3,하반기,204.0,3.0,20.0,42.6,0.01,0.01
창천중학교,서울특별시 마포구,3,상반기,127.0,1.603230313293819,20.0,29.0,0.01,0.01
창천중학교,서울특별시 마포구,3,하반기,108.0,1.603230313293819,20.0,67.9,0.01,0.01
천왕중학교,서울특별시 구로구,3,상반기,336.6977637130801,1.603230313293819,17.980964673913046,45.43074929577464,0.021434327176781006,0.003964597478176527
천왕중학교,서울특별시 구로구,3,하반기,236.3,1.603230313293819,20.0,50.1,0.01,0.003964597478176527
가재울중학교,서울특별시 서대문구,3,상반기,174.0,2.0,20.0,11.0,0.02,0.003964597478176527
가재울중학교,서울특별시 서대문구,3,하반기,147.0,3.0,20.0,25.0,0.01,0.003964597478176527
위례솔중학교,서울특별시 송파구,3,상반기,336.6977637130801,1.603230313293819,17.980964673913046,45.43074929577464,0.021434327176781006,0.003964597478176527
위례솔중학교,서울특별시 송파구,3,하반기,3.0,0.0,1.0,1.0,1.0,0.0
길음중학교,서울특별시 성북구,3,상반기,88.0,5.0,20.0,44.0,0.031,0.009
길음중학교,서울특별시 성북구,3,하반기,157.0,1.603230313293819,20.0,44.0,0.03,0.0
마곡중학교,서울특별시 강서구,3,상반기,50.0,1.603230313293819,0.0,11.8,0.01,0.003964597478176527
마곡중학교,서울특별시 강서구,3,하반기,50.0,0.0,0.0,11.8,0.01,0.003964597478176527
숭곡중학교,서울특별시 성북구,3,상반기,336.6977637130801,1.603230313293819,17.980964673913046,45.43074929577464,0.021434327176781006,0.003964597478176527
숭곡중학교,서울특별시 성북구,3,하반기,197.0,1.0,20.0,61.3,0.01,0.003964597478176527
세곡중학교,서울특별시 강남구,3,상반기,391.0,1.603230313293819,10.0,45.0,0.0433,0.003964597478176527
세곡중학교,서울특별시 강남구,3,하반기,35.0,1.603230313293819,10.0,45.0,0.01,0.003964597478176527
송례중학교,서울특별시 송파구,3,상반기,116.0,3.5,20.0,37.8,0.0085,0.003964597478176527
송례중학교,서울특별시 송파구,3,하반기,308.0,5.0,20.0,42.2,0.01,0.003964597478176527
내곡중학교,서울특별시 서초구,3,상반기,332.0,1.603230313293819,20.0,49.6,0.012,0.003964597478176527
내곡중학교,서울특별시 서초구,3,하반기,466.0,1.603230313293819,17.980964673913046,49.6,0.0,0.003964597478176527
항동중학교,서울특별시 구로구,3,상반기,281.5,2.5,20.0,38.8,0.009,0.003964597478176527
항동중학교,서울특별시 구로구,3,하반기,495.25,1.0,0.0,38.8,0.045,0.003964597478176527
신길중학교,서울특별시 영등포구,3,상반기,383.9,0.0,20.0,148.0,0.02,0.0
신길중학교,서울특별시 영등포구,3,하반기,324.9,1.0,20.0,57.3,0.04,0.003964597478176527
마곡하늬중학교,서울특별시 강서구,3,상반기,172.5,0.85,20.0,39.0,0.01,0.003964597478176527
마곡하늬중학교,서울특별시 강서구,3,하반기,152.0,1.0,20.0,39.0,0.01,0.003964597478176527
해누리중학교,서울특별시 송파구,3,상반기,336.6977637130801,1.603230313293819,17.980964673913046,45.43074929577464,0.021434327176781006,0.003964597478176527
해누리중학교,서울특별시 송파구,3,하반기,355.0,2.0,20.0,41.0,0.01,0.003964597478176527
강빛중학교,서울특별시 강동구,3,상반기,336.6977637130801,1.603230313293819,17.980964673913046,45.43074929577464,0.021434327176781006,0.003964597478176527
강빛중학교,서울특별시 강동구,3,하반기,230.0,2.0,20.0,125.5,0.01,0.003964597478176527
국립국악고등학교,서울특별시 강남구,4,상반기,455.0,8.0,0.0,27.0,0.01,0.0
국립국악고등학교,서울특별시 강남구,4,하반기,502.0,8.0,0.0,27.0,0.01,0.0
서울대학교사범대학부설고등학교,서울특별시 성북구,4,상반기,178.5,0.0,20.0,39.4,0.013,0.01
서울대학교사범대학부설고등학교,서울특별시 성북구,4,하반기,155.8,0.0,20.0,52.9,0.01,0.01
국립전통예술고등학교,서울특별시 금천구,4,상반기,118.0,1.603230313293819,20.0,50.0,0.02,0.003964597478176527
국립전통예술고등학교,서울특별시 금천구,4,하반기,131.0,2.0,20.0,33.0,0.02,0.003964597478176527
가락고등학교,서울특별시 송파구,4,상반기,87.0,2.0,20.0,34.0,0.019,0.0
가락고등학교,서울특별시 송파구,4,하반기,78.0,1.603230313293819,20.0,55.1,0.0,0.003964597478176527
개포고등학교,서울특별시 강남구,4,상반기,605.0,1.603230313293819,20.0,14.5,0.012,0.01
개포고등학교,서울특별시 강남구,4,하반기,287.0,1.603230313293819,20.0,17.7,0.01,0.0
경기고등학교,서울특별시 강남구,4,상반기,161.0,1.603230313293819,10.0,15.6,0.01,0.003964597478176527
경기고등학교,서울특별시 강남구,4,하반기,133.0,0.0,20.0,15.6,0.01,0.01
경기여자고등학교,서울특별시 강남구,4,상반기,402.0,0.0,20.0,104.1,0.03,0.01
경기여자고등학교,서울특별시 강남구,4,하반기,181.0,0.0,20.0,88.6,0.02,0.01
경동고등학교,서울특별시 성북구,4,상반기,111.5,4.0,20.0,20.0,0.017,0.003964597478176527
경동고등학교,서울특별시 성북구,4,하반기,87.0,1.603230313293819,20.0,20.0,0.01,0.003964597478176527
경복고등학교,서울특별시 종로구,4,상반기,108.0,1.5,20.0,36.0,0.02,0.001
경복고등학교,서울특별시 종로구,4,하반기,97.7,0.7,20.0,59.0,0.01,0.0
경인고등학교,서울특별시 구로구,4,상반기,10.0,0.0,20.0,45.9,0.037,0.003964597478176527
경인고등학교,서울특별시 구로구,4,하반기,26.0,0.0,20.0,33.2,0.05,0.003964597478176527
고척고등학교,서울특별시 구로구,4,상반기,230.55,1.603230313293819,20.0,55.6,0.025,0.003964597478176527
고척고등학교,서울특별시 구로구,4,하반기,281.5,1.603230313293819,20.0,25.0,0.01,0.003964597478176527
공항고등학교,서울특별시 강서구,4,상반기,251.2,1.0,20.0,28.0,0.013,0.003964597478176527
공항고등학교,서울특별시 강서구,4,하반기,563.5,1.0,20.0,89.0,0.01,0.0
관악고등학교,서울특별시 영등포구,4,상반기,640.0,0.0,20.0,27.1,0.06,0.003964597478176527
관악고등학교,서울특별시 영등포구,4,하반기,800.0,1.603230313293819,17.980964673913046,148.0,0.06,0.003964597478176527
광남고등학교,서울특별시 광진구,4,상반기,379.0,1.0,20.0,45.43074929577464,0.01,0.003964597478176527
광남고등학교,서울특별시 광진구,4,하반기,170.8,0.0,17.980964673913046,45.43074929577464,0.0,0.003964597478176527
광양고등학교,서울특별시 광진구,4,상반기,178.65,0.0,20.0,45.0,0.0115,0.01
광양고등학교,서울특별시 광진구,4,하반기,178.65,0.0,20.0,45.0,0.01,0.0
구로고등학교,서울특별시 구로구,4,상반기,272.9,1.7,20.0,45.43074929577464,0.02,0.003964597478176527
구로고등학교,서울특별시 구로구,4,하반기,95.3,3.3,20.0,18.0,0.01,0.003964597478176527
구일고등학교,서울특별시 구로구,4,상반기,70.4,1.603230313293819,20.0,24.4,0.03,0.003964597478176527
구일고등학교,서울특별시 구로구,4,하반기,267.6,1.603230313293819,19.0,24.4,0.01,0.003964597478176527
압구정고등학교,서울특별시 강남구,4,상반기,250.2,1.0,20.0,51.0,0.017,0.001
압구정고등학교,서울특별시 강남구,4,하반기,456.7,1.7,20.0,29.0,0.01,0.0
금옥여자고등학교,서울특별시 양천구,4,상반기,742.85,1.35,20.0,55.0,0.015,0.003964597478176527
금옥여자고등학교,서울특별시 양천구,4,하반기,742.85,1.35,20.0,55.0,0.01,0.003964597478176527
금천고등학교,서울특별시 금천구,4,상반기,208.7,1.603230313293819,20.0,116.3,0.02,0.002
금천고등학교,서울특별시 금천구,4,하반기,136.3,0.0,20.0,116.3,0.03,0.0
노원고등학교,서울특별시 노원구,4,상반기,148.0,0.0,0.0,38.0,0.015,0.0
노원고등학교,서울특별시 노원구,4,하반기,265.4,1.603230313293819,20.0,46.0,0.02,0.01
당곡고등학교,서울특별시 관악구,4,상반기,134.0,0.0,0.0,45.43074929577464,0.027,0.003964597478176527
당곡고등학교,서울특별시 관악구,4,하반기,163.0,0.0,20.0,34.0,0.02,0.003964597478176527
대영고등학교,서울특별시 영등포구,4,상반기,260.1,3.0,20.0,130.8,0.03,0.002
대영고등학교,서울특별시 영등포구,4,하반기,260.1,3.0,20.0,130.8,0.03,0.0
독산고등학교,서울특별시 금천구,4,상반기,75.6,0.6,20.0,45.43074929577464,0.01,0.003964597478176527
독산고등학교,서울특별시 금천구,4,하반기,133.0,1.603230313293819,20.0,54.8,0.02,0.003964597478176527
동작고등학교,서울특별시 동작구,4,상반기,336.6977637130801,1.603230313293819,17.980964673913046,45.43074929577464,0.021434327176781006,0.003964597478176527
동작고등학교,서울특별시 동작구,4,하반기,137.0,1.603230313293819,1.0,48.0,0.02,0.0
둔촌고등학교,서울특별시 강동구,4,상반기,228.0,2.15,20.0,45.43074929577464,0.026000000000000002,0.003964597478176527
둔촌고등학교,서울특별시 강동구,4,하반기,173.5,3.5,20.0,18.9,0.015,0.003964597478176527
면목고등학교,서울특별시 중랑구,4,상반기,414.0,1.603230313293819,20.0,46.4,0.01,0.01
면목고등학교,서울특별시 중랑구,4,하반기,257.0,1.603230313293819,20.0,46.4,0.02,0.01
명일여자고등학교,서울특별시 강동구,4,상반기,213.0,3.0,20.0,10.0,0.016,0.0
명일여자고등학교,서울특별시 강동구,4,하반기,213.0,3.0,20.0,10.0,0.01,0.0
무학여자고등학교,서울특별시 성동구,4,상반기,328.4,0.5,20.0,48.0,0.013500000000000002,0.0
무학여자고등학교,서울특별시 성동구,4,하반기,316.25,1.0,20.0,56.0,0.01,0.0
반포고등학교,서울특별시 서초구,4,상반기,202.0,1.603230313293819,17.980964673913046,68.6,0.015,0.0
반포고등학교,서울특별시 서초구,4,하반기,206.0,1.603230313293819,0.0,68.6,0.01,0.0
삼성고등학교,서울특별시 관악구,4,상반기,50.0,0.0,20.0,15.0,0.028499999999999998,0.006
삼성고등학교,서울특별시 관악구,4,하반기,52.0,0.0,0.0,107.0,0.03,0.0
상계고등학교,서울특별시 노원구,4,상반기,132.0,1.603230313293819,20.0,51.0,0.01,0.01
상계고등학교,서울특별시 노원구,4,하반기,196.0,1.603230313293819,20.0,51.0,0.01,0.0
서울고등학교,서울특별시 서초구,4,상반기,49.0,0.0,20.0,32.6,0.01,0.01
서울고등학교,서울특별시 서초구,4,하반기,194.8,1.603230313293819,20.0,32.6,0.01,0.01
서울여자고등학교,서울특별시 마포구,4,상반기,399.8,1.603230313293819,22.0,60.0,0.02,0.003
서울여자고등학교,서울특별시 마포구,4,하반기,434.8,1.603230313293819,17.980964673913046,75.0,0.03,0.0
