설립구분,학교급코드,지역,교육지원청,시도교육청,교육지원청코드,제외여부,예결산구분,세입세출구분,기타/학교일반운영,행정활동수입/교육활동지원,지원금수입/선택적교육활동,학부모부담수입/기본적교육활동,기타이전수입/학생복지_교육격차해소,정보공시 학교코드,정부이전수입/인적자원운용,시도교육청코드,소재지구분코드,분교여부,학교명,학교과정구분명(초-중-고),학교과정구분값(2-3-4),제외사유,연도,학교급코드,예산구분,학교재무활동,학교시설확충,1인당 예산,고등학교 계열 구분명
공립,3,서울특별시 관악구,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,N,복식부기,예산세출,287520000,98620000,30876000,214529000,145579000,S010001559,8610000,B100000001,1,N,미성중학교,,,,2024,3,세출,3000000,0,1817359.4,
공립,3,서울특별시 관악구,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,N,복식부기,예산세출,298268000,75185000,12000000,108425000,44436000,S010001560,7700000,B100000001,1,N,봉림중학교,,,,2024,3,세출,0,0,2158158.1,
공립,3,서울특별시 관악구,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,N,복식부기,예산세출,355676000,86880000,38170000,164820000,100678000,S010001561,19833000,B100000001,1,N,봉원중학교,중,3,,2024,3,세출,0,0,1676273.5,
공립,3,서울특별시 동작구,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,N,복식부기,예산세출,335051000,82024000,28200000,153325000,53736000,S010001562,15130000,B100000001,1,N,사당중학교,,,,2024,3,세출,0,0,1332267.5,
공립,3,서울특별시 동작구,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,N,복식부기,예산세출,309002000,83616000,19982000,129371000,40640000,S010001563,22890000,B100000001,1,N,상도중학교,중,3,,2024,3,세출,0,0,1366819.4,
공립,3,서울특별시 동작구,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,N,복식부기,예산세출,303465000,117396000,27370000,178348000,53811000,S010001564,22160000,B100000001,1,N,상현중학교,,,,2024,3,세출,7000000,0,1436336,
공립,3,서울특별시 관악구,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,N,복식부기,예산세출,277312000,72901000,44950000,178063000,81432000,S010001568,11065000,B100000001,1,N,신관중학교,,,,2024,3,세출,0,0,2844970.1,
공립,3,서울특별시 관악구,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,N,복식부기,예산세출,313287000,56909000,21269000,211610000,86305000,S010001569,9860000,B100000001,1,N,삼성중학교,중,3,,2024,3,세출,1000,0,2877535,
공립,3,서울특별시 관악구,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,N,복식부기,예산세출,315979000,66467000,12461000,106448000,37717000,S010001570,34410000,B100000001,1,N,신림중학교,,,,2024,3,세출,0,0,1970728.5,
공립,3,서울특별시 동작구,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,N,복식부기,예산세출,304212000,80072000,14310000,91928000,74129000,S010001571,20800000,B100000001,1,N,영등포중학교,,,,2024,3,세출,0,0,2459878.2,
공립,3,서울특별시 관악구,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,N,복식부기,예산세출,336425000,119121000,245040000,98824000,50992000,S010001572,17580000,B100000001,1,N,인헌중학교,,,,2024,3,세출,0,0,2032744.7,
공립,3,서울특별시 동작구,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,N,복식부기,예산세출,301881000,98815000,48100000,274620000,119472000,S010001573,13490000,B100000001,1,N,장승중학교,중,3,,2024,3,세출,0,0,1473972.5,
공립,3,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,377401000,151830000,248180000,261043000,109877000,S010001696,15240000,B100000001,1,N,공릉중학교,중,3,,2024,3,세출,0,0,1706115.8,
공립,3,서울특별시 도봉구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,277743000,108574000,22150000,169208000,94965000,S010001698,11110000,B100000001,1,N,노곡중학교,중,3,,2024,3,세출,5000000,0,2025735.3,
공립,3,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,318138000,86036000,17540000,101835000,117826000,S010001699,21190000,B100000001,1,N,노원중학교,중,3,,2024,3,세출,0,0,1623933.8,
공립,3,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,288093000,86727000,16200000,177520000,96806000,S010001700,13600000,B100000001,1,N,노일중학교,중,3,,2024,3,세출,0,0,1996900,
공립,3,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,309090000,70106000,24910000,142430000,96568000,S010001701,61839000,B100000001,1,N,녹천중학교,중,3,,2024,3,세출,0,0,1879848,
공립,3,서울특별시 도봉구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,317294000,92864000,18700000,90600000,55757000,S010001702,9020000,B100000001,1,N,도봉중학교,중,3,,2024,3,세출,0,0,1953963.2,
공립,3,서울특별시 도봉구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,355512000,89284000,16976000,123916000,58083000,S010001703,16980000,B100000001,1,N,방학중학교,,,,2024,3,세출,0,0,1592171.1,
공립,3,서울특별시 도봉구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,297311000,89229000,26825000,116807000,58687000,S010001704,32240000,B100000001,1,N,백운중학교,중,3,,2024,3,세출,0,0,1421279.2,
공립,3,서울특별시 도봉구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,344970000,154248000,18516000,65478000,56431000,S010001705,45868000,B100000001,1,N,북서울중학교,중,3,,2024,3,세출,0,0,1692619.8,
공립,3,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,434790000,92392000,27460000,176280000,49009000,S010001706,22700000,B100000001,1,N,불암중학교,,,,2024,3,세출,0,0,842215.1,
공립,3,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,549309000,91874000,50145000,109735000,101280000,S010001707,17940000,B100000001,1,N,상경중학교,,,,2024,3,세출,0,0,1966416.7,
공립,3,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,349872000,87099000,32250000,132287000,53900000,S010001708,18090000,B100000001,1,N,상계제일중학교,중,3,,2024,3,세출,10000000,0,1358842.9,
공립,3,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,376670000,77222000,17960000,132380000,100651000,S010001709,39170000,B100000001,1,N,상계중학교,,,,2024,3,세출,0,0,1675795,
공립,3,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,300759000,64051000,15330000,124382000,49764000,S010001711,37760000,B100000001,1,N,상원중학교,중,3,,2024,3,세출,0,0,1591521.5,
공립,3,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,304000000,144547000,27614000,224418000,106520000,S010001713,22237000,B100000001,1,N,수락중학교,중,3,,2024,3,세출,10000000,0,2157676.1,
공립,3,서울특별시 도봉구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,352039000,99044000,38785000,107501000,139116000,S010001714,19695000,B100000001,1,N,신도봉중학교,중,3,,2024,3,세출,0,0,1665594.7,
공립,3,서울특별시 도봉구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,343762000,83602000,18400000,115217000,49405000,S010001715,16700000,B100000001,1,N,신방학중학교,중,3,,2024,3,세출,0,0,1438270.6,
공립,3,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,308723000,88352000,81716000,80250000,84844000,S010001716,15060000,B100000001,1,N,신상중학교,,,,2024,3,세출,0,0,2288003.5,
공립,3,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,296692000,68658000,18736000,182030000,100930000,S010001717,32055000,B100000001,1,N,신창중학교,중,3,,2024,3,세출,0,3000000,2446344.9,
공립,3,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,310777000,91369000,19819000,216635000,128171000,S010001719,28050000,B100000001,1,N,온곡중학교,중,3,,2024,3,세출,0,0,1687518,
공립,3,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,300100000,87819000,20390000,103005000,117378000,S010001720,20145000,B100000001,1,N,월계중학교,,,,2024,3,세출,0,0,2141376.2,
공립,3,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,372816000,73350000,106510000,213451000,125071000,S010001723,25370000,B100000001,1,N,중계중학교,중,3,,2024,3,세출,0,2400000,1073560.7,
공립,3,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,328867000,62696000,20027000,195550000,119862000,S010001724,20780000,B100000001,1,N,중원중학교,중,3,,2024,3,세출,0,0,2180122.4,
공립,3,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,383309000,84601000,19050000,166197000,128211000,S010001725,21730000,B100000001,1,N,중평중학교,중,3,,2024,3,세출,0,0,1040282.4,
공립,3,서울특별시 도봉구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,324741000,102290000,23680000,156091000,56750000,S010001726,32060000,B100000001,1,N,창동중학교,,,,2024,3,세출,0,0,1171064,
공립,3,서울특별시 도봉구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,351938000,74345000,19598000,114699000,99155000,S010001727,30247000,B100000001,1,N,창북중학교,중,3,,2024,3,세출,1000000,0,1470174.5,
공립,3,서울특별시 도봉구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,368571000,87041000,26632000,334804000,102499000,S010001728,21960000,B100000001,1,N,창일중학교,,,,2024,3,세출,0,0,1623287.9,
공립,3,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,335542000,93448000,44879000,148933000,108997000,S010001730,20114000,B100000001,1,N,태랑중학교,중,3,,2024,3,세출,5000000,0,1464048.4,
공립,3,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,358120000,110833000,49956000,121730000,72333000,S010001731,26420000,B100000001,1,N,하계중학교,중,3,,2024,3,세출,0,0,1139278.9,
공립,3,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,351096000,118451000,16420000,114680000,61002000,S010001732,23272000,B100000001,1,N,한천중학교,중,3,,2024,3,세출,0,0,1275458.1,
공립,3,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,320423000,103040000,285743000,146953000,132707000,S010001926,18990000,B100000001,1,N,구산중학교,중,3,,2024,3,세출,0,0,1822524.4,
공립,3,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,351314000,119671000,71013000,140932000,85286000,S010001928,27440000,B100000001,1,N,덕산중학교,중,3,,2024,3,세출,0,0,2333302.1,
공립,3,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,327433000,151764000,28560000,158620000,59834000,S010001932,21200000,B100000001,1,N,불광중학교,,,,2024,3,세출,0,0,1423640,
공립,3,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,312992000,109886000,29750000,176146000,71243000,S010001933,13882000,B100000001,1,N,상신중학교,,,,2024,3,세출,0,0,2189874.2,
공립,3,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,325160000,57339000,14660000,72701000,25042000,S010001934,44590000,B100000001,1,N,서연중학교,중,3,,2024,3,세출,0,0,2149370.5,
공립,3,서울특별시 마포구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,377317000,104243000,13153000,384051000,83197000,S010001935,42690000,B100000001,1,N,서울여자중학교,중,3,,2024,3,세출,0,0,1552783.6,
공립,3,서울특별시 마포구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,295292000,99181000,51200000,90146000,323688000,S010001938,20562000,B100000001,1,N,성사중학교,,,,2024,3,세출,0,34746000,3209877.2,
공립,3,서울특별시 마포구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,337602000,74920000,25800000,253218000,90051000,S010001939,13970000,B100000001,1,N,성산중학교,중,3,,2024,3,세출,0,0,1820505.7,
공립,3,서울특별시 마포구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,347545000,104635000,92670000,100120000,70267000,S010001940,16920000,B100000001,1,N,성서중학교,,,,2024,3,세출,0,0,1743231,
공립,3,서울특별시 마포구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,357055000,69356000,19022000,204648000,75977000,S010001943,12870000,B100000001,1,N,신수중학교,,,,2024,3,세출,0,0,1738654.1,
공립,3,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,321266000,134815000,17700000,121338000,40967000,S010001944,13795000,B100000001,1,N,신연중학교,중,3,,2024,3,세출,0,0,1883713,
공립,3,서울특별시 마포구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,560287000,85472000,28975000,213476000,139803000,S010001945,70654000,B100000001,1,N,아현중학교,,,,2024,3,세출,0,184000000,2106185.6,
공립,3,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,285957000,106467000,42550000,109435000,97966000,S010001946,18065000,B100000001,1,N,연북중학교,,,,2024,3,세출,0,0,2652369.5,
공립,3,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,299120000,105493000,9200000,144362000,53286000,S010001947,15780000,B100000001,1,N,연서중학교,,,,2024,3,세출,0,0,2739043.7,
공립,3,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,384990000,119639000,40705000,109657000,92324000,S010001948,34850000,B100000001,1,N,연신중학교,,,,2024,3,세출,0,0,2273735.5,
공립,3,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,300552000,126241000,22875000,147588000,98253000,S010001949,31725000,B100000001,1,N,연천중학교,중,3,,2024,3,세출,0,0,2533916.4,
공립,3,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,408620000,163023000,25400000,343505000,164720000,S010001950,20006000,B100000001,1,N,연희중학교,중,3,,2024,3,세출,0,0,1480623.7,
공립,3,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,296519000,81940000,19970000,216619000,60038000,S010001953,12780000,B100000001,1,N,은평중학교,,,,2024,3,세출,0,0,1335662.1,
공립,3,서울특별시 마포구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,375447000,83545000,18314000,167288000,45377000,S010001959,21880000,B100000001,1,N,중암중학교,,,,2024,3,세출,0,0,1048381.4,
공립,3,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,338752000,72167000,43650000,132942000,93096000,S010001961,22708000,B100000001,1,N,증산중학교,,,,2024,3,세출,0,0,1493237.8,
공립,3,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,289372000,71591000,410570000,214235000,93588000,S010001964,19698000,B100000001,1,N,홍은중학교,중,3,,2024,3,세출,1000000,0,3374398.8,
공립,3,서울특별시 성동구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,344012000,69304000,10130000,89630000,48143000,S010002144,13860000,B100000001,1,N,경수중학교,중,3,,2024,3,세출,0,4000000,2325618.5,
공립,3,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,408379000,91612000,11400000,182188000,61820000,S010002145,23290000,B100000001,1,N,광남중학교,중,3,,2024,3,세출,0,0,760438.5,
공립,3,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,340901000,88909000,7740000,184315000,120099000,S010002146,24760000,B100000001,1,N,광양중학교,중,3,,2024,3,세출,0,0,1847527.7,
공립,3,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,358260000,100898000,15700000,277559000,114493000,S010002147,23280000,B100000001,1,N,광장중학교,중,3,,2024,3,세출,1000000,0,1626259.1,
공립,3,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,305953000,62246000,20950000,174541000,96520000,S010002148,15740000,B100000001,1,N,광진중학교,중,3,,2024,3,세출,1000000,0,3008666.7,
공립,3,서울특별시 성동구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,389091000,96092000,258140000,352809000,110374000,S010002149,33943000,B100000001,1,N,광희중학교,중,3,,2024,3,세출,2300000,0,1633047.3,
공립,3,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,372765000,79124000,6950000,73259000,96852000,S010002150,22250000,B100000001,1,N,구의중학교,중,3,,2024,3,세출,0,0,1546793.3,
공립,3,서울특별시 성동구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,331302000,76891000,30800000,123485000,92101000,S010002152,17470000,B100000001,1,N,동마중학교,중,3,,2024,3,세출,0,0,1811452.8,
공립,3,서울특별시 성동구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,476623000,64009000,17280000,152407000,75478000,S010002154,10400000,B100000001,1,N,무학중학교,,,,2024,3,세출,0,0,1063013.4,
공립,3,서울특별시 성동구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,211415000,119310000,20595000,146086000,69420000,S010002155,13390000,B100000001,1,N,성수중학교,중,3,,2024,3,세출,0,0,3495277.1,
공립,3,서울특별시 성동구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,238261000,66584000,41360000,84125000,70578000,S010002156,47040000,B100000001,1,N,성원중학교,중,3,,2024,3,세출,0,0,3490114.6,
공립,3,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,363574000,60937000,13100000,74037000,78420000,S010002157,12860000,B100000001,1,N,신양중학교,중,3,,2024,3,세출,0,0,2258157.3,
공립,3,서울특별시 성동구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,343791000,78292000,13850000,112668000,85656000,S010002158,18585000,B100000001,1,N,옥정중학교,,,,2024,3,세출,0,0,1290201.6,
공립,3,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,373154000,151215000,55291000,345852000,127713000,S010002159,16110000,B100000001,1,N,용곡중학교,중,3,,2024,3,세출,0,3000000,1814441.6,
공립,3,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,390771000,76354000,22060000,126153000,63143000,S010002160,23200000,B100000001,1,N,자양중학교,중,3,,2024,3,세출,0,0,1044168.2,
공립,3,서울특별시 성동구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,340528000,127916000,20664000,211345000,86480000,S010002162,22115000,B100000001,1,N,행당중학교,중,3,,2024,3,세출,0,0,3532960.7,
공립,3,서울특별시 강북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,316518000,70408000,23014000,101580000,112098000,S010002263,35206000,B100000001,1,N,강북중학교,,,,2024,3,세출,0,0,1866356.9,
공립,3,서울특별시 강북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,372141000,57897000,25450000,123997000,104333000,S010002268,27540000,B100000001,1,N,번동중학교,,,,2024,3,세출,0,0,1478914.8,
공립,3,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,310627000,59906000,20643000,202250000,70775000,S010002269,16820000,B100000001,1,N,북악중학교,,,,2024,3,세출,0,0,2003002.9,
공립,3,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,343841000,74240000,41100000,96770000,32950000,S010002270,23240000,B100000001,1,N,삼선중학교,,,,2024,3,세출,0,0,1906981.3,
공립,3,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,330258000,78282000,327398000,242545000,156411000,S010002273,25206000,B100000001,1,N,석관중학교,,,,2024,3,세출,0,4000000,2179962.5,
공립,3,서울특별시 강북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,313519000,68371000,14058000,111820000,100968000,S010002276,20980000,B100000001,1,N,수송중학교,중,3,,2024,3,세출,0,0,1868593.5,
공립,3,서울특별시 강북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,342606000,71378000,18060000,137239000,113763000,S010002277,14500000,B100000001,1,N,수유중학교,중,3,,2024,3,세출,0,0,1739516.2,
공립,3,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,335606000,77968000,22560000,116750000,116436000,S010002281,14600000,B100000001,1,N,월곡중학교,,,,2024,3,세출,0,0,1415983.4,
공립,3,서울특별시 강북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,337190000,76871000,38677000,197524000,415250000,S010002282,14640000,B100000001,1,N,인수중학교,,,,2024,3,세출,0,3400000,2912774.2,
공립,3,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,305782000,123564000,37500000,133331000,101088000,S010002283,19610000,B100000001,1,N,장위중학교,,,,2024,3,세출,0,0,1219754.7,
공립,3,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,356757000,89596000,23508000,195754000,86304000,S010002284,21065000,B100000001,1,N,종암중학교,중,3,,2024,3,세출,0,0,1691431.1,
공립,3,서울특별시 강북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,382488000,75199000,21223000,88665000,103167000,S010002288,26300000,B100000001,1,N,화계중학교,중,3,,2024,3,세출,0,0,2038134.5,
공립,3,서울특별시 중구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세출,353154000,62364000,109600000,82475000,70311000,S010002341,15495000,B100000001,1,N,덕수중학교,중,3,,2024,3,세출,0,0,3041223.7,
공립,3,서울특별시 용산구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세출,382887000,76681000,601050000,289725000,134652000,S010002350,16480000,B100000001,1,N,선린중학교,중,3,,2024,3,세출,1000000,0,3156460.1,
공립,3,서울특별시 용산구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세출,432053000,97221000,188150000,448807000,111516000,S010002355,13090000,B100000001,1,N,용강중학교,중,3,,2024,3,세출,3000000,0,1619320.4,
공립,3,서울특별시 용산구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세출,292226000,89109000,166620000,116626000,86144000,S010002356,31477000,B100000001,1,N,용산중학교,중,3,,2024,3,세출,3000000,0,2784404.3,
공립,3,서울특별시 중구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세출,302399000,72398000,33948000,63784000,91055000,S010002357,22770000,B100000001,1,N,장원중학교,,,,2024,3,세출,2000000,0,2662235.3,
공립,3,서울특별시 중구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세출,305173000,108180000,13710000,89295000,102255000,S010002360,13940000,B100000001,1,N,창덕여자중학교,,,,2024,3,세출,500000,0,3459306,
공립,3,서울특별시 종로구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세출,325391000,84634000,23753000,249667000,154520000,S010002361,21497000,B100000001,1,N,청운중학교,중,3,,2024,3,세출,0,0,2455605.7,
공립,3,서울특별시 용산구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세출,322133000,70281000,28370000,136067000,53303000,S010002362,14271000,B100000001,1,N,한강중학교,중,3,,2024,3,세출,1000,0,1982304.8,
공립,3,서울특별시 송파구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,Y,복식부기,,0,0,0,0,0,S010004058,0,B100000001,1,N,서울체육중학교,,,서울체육고등학교에서 통합 입력,2024,3,세출,0,0,,
공립,3,서울특별시 강북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,460896000,96902000,103256000,401070000,69655000,S010005180,29390000,B100000001,1,N,삼각산중학교,중,3,,2024,3,세출,0,0,1163496,
공립,3,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,347743000,88828000,24500000,159840000,40360000,S010005210,22535000,B100000001,1,N,을지중학교,중,3,,2024,3,세출,0,0,979664.8,
공립,3,서울특별시 관악구,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,N,복식부기,예산세출,442856000,94829000,10600000,190960000,101938000,S010005211,18800000,B100000001,1,N,구암중학교,,,,2024,3,세출,0,0,799240.7,
공립,3,서울특별시 성동구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,273037000,73889000,13820000,119236000,21495000,S010005212,11356000,B100000001,1,N,경일중학교,,,,2024,3,세출,0,0,2465543.3,
공립,3,서울특별시 성동구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,293967000,81443000,22604000,259996000,106558000,S010005240,16870000,B100000001,1,N,마장중학교,중,3,,2024,3,세출,3000000,0,2377084.8,
공립,3,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,400353000,67147000,21560000,274259000,124335000,S010005271,28020000,B100000001,1,N,개운중학교,중,3,,2024,3,세출,3000000,0,1339174.9,
공립,3,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,412237000,98432000,15220000,193095000,134026000,S010005286,23480000,B100000001,1,N,양진중학교,중,3,,2024,3,세출,0,0,1010945.8,
공립,3,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,Y,복식부기,,0,0,0,0,0,S010005287,0,B100000001,1,N,염경중학교,,,학교운영위원회 5월 13일 개최예정으로 제외 처리함,2024,3,세출,0,0,,
공립,3,서울특별시 도봉구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,292666000,72748000,16180000,65460000,64891000,S010005289,13390000,B100000001,1,N,효문중학교,,,,2024,3,세출,0,0,1896516.2,
공립,3,서울특별시 마포구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,443130000,134511000,25600000,158988000,135726000,S010005366,48125000,B100000001,1,N,상암중학교,중,3,,2024,3,세출,0,10000000,1026938.8,
공립,3,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세출,256916000,89331000,23891000,169783000,124829000,S010005497,15450000,B100000001,1,N,수명중학교,,,,2024,3,세출,0,0,1232246.4,
